"x","y","year","value"
-72.977125,8.886625,2021,1
-72.962875,8.886625,2021,1
-72.962625,8.886625,2021,1
-72.962375,8.886625,2021,1
-72.962125,8.886625,2021,1
-73.081875,8.886375,2021,1
-73.081625,8.886375,2021,1
-73.081375,8.886375,2021,1
-73.081125,8.886375,2021,1
-73.037125,8.886375,2021,1
-73.036875,8.886375,2021,1
-73.036625,8.886375,2021,1
-73.029375,8.886375,2021,1
-72.997375,8.886375,2021,1
-72.997125,8.886375,2021,1
-72.996875,8.886375,2021,1
-72.986125,8.886375,2021,1
-72.979125,8.886375,2021,1
-72.977875,8.886375,2021,1
-72.977625,8.886375,2021,1
-72.977375,8.886375,2021,1
-72.977125,8.886375,2021,1
-72.976875,8.886375,2021,1
-72.966375,8.886375,2021,1
-72.966125,8.886375,2021,1
-72.965875,8.886375,2021,1
-72.962875,8.886375,2021,1
-72.962625,8.886375,2021,1
-72.962375,8.886375,2021,1
-72.962125,8.886375,2021,1
-73.082125,8.886125,2021,1
-73.081875,8.886125,2021,1
-73.081625,8.886125,2021,1
-73.081375,8.886125,2021,1
-73.081125,8.886125,2021,1
-73.080875,8.886125,2021,1
-73.029625,8.886125,2021,1
-73.029375,8.886125,2021,1
-73.007625,8.886125,2021,1
-72.997375,8.886125,2021,1
-72.997125,8.886125,2021,1
-72.989125,8.886125,2021,1
-72.986125,8.886125,2021,1
-72.985875,8.886125,2021,1
-72.977625,8.886125,2021,1
-72.977375,8.886125,2021,1
-72.977125,8.886125,2021,1
-72.976875,8.886125,2021,1
-72.966375,8.886125,2021,1
-72.966125,8.886125,2021,1
-72.962875,8.886125,2021,1
-72.962625,8.886125,2021,1
-72.962375,8.886125,2021,1
-72.962125,8.886125,2021,1
-73.082125,8.885875,2021,1
-73.081875,8.885875,2021,1
-73.081125,8.885875,2021,1
-73.080875,8.885875,2021,1
-73.030875,8.885875,2021,1
-73.030625,8.885875,2021,1
-73.030125,8.885875,2021,1
-73.029625,8.885875,2021,1
-72.989125,8.885875,2021,1
-72.988875,8.885875,2021,1
-72.988625,8.885875,2021,1
-72.988375,8.885875,2021,1
-72.988125,8.885875,2021,1
-72.987875,8.885875,2021,1
-72.987625,8.885875,2021,1
-72.987375,8.885875,2021,1
-72.987125,8.885875,2021,1
-72.986875,8.885875,2021,1
-72.986625,8.885875,2021,1
-72.986375,8.885875,2021,1
-72.986125,8.885875,2021,1
-72.985875,8.885875,2021,1
-72.977625,8.885875,2021,1
-72.977375,8.885875,2021,1
-72.977125,8.885875,2021,1
-72.976875,8.885875,2021,1
-72.976625,8.885875,2021,1
-72.966375,8.885875,2021,1
-72.962875,8.885875,2021,1
-72.962625,8.885875,2021,1
-72.962375,8.885875,2021,1
-73.081125,8.885625,2021,1
-73.080875,8.885625,2021,1
-73.030875,8.885625,2021,1
-73.030625,8.885625,2021,1
-73.030375,8.885625,2021,1
-73.029875,8.885625,2021,1
-72.988875,8.885625,2021,1
-72.988625,8.885625,2021,1
-72.988375,8.885625,2021,1
-72.988125,8.885625,2021,1
-72.987875,8.885625,2021,1
-72.987625,8.885625,2021,1
-72.987375,8.885625,2021,1
-72.987125,8.885625,2021,1
-72.986875,8.885625,2021,1
-72.986625,8.885625,2021,1
-72.986375,8.885625,2021,1
-72.986125,8.885625,2021,1
-72.977875,8.885625,2021,1
-72.977625,8.885625,2021,1
-72.977125,8.885625,2021,1
-72.976875,8.885625,2021,1
-72.976625,8.885625,2021,1
-73.081125,8.885375,2021,1
-73.080875,8.885375,2021,1
-73.031125,8.885375,2021,1
-73.030875,8.885375,2021,1
-73.030625,8.885375,2021,1
-73.030375,8.885375,2021,1
-73.012625,8.885375,2021,1
-72.988625,8.885375,2021,1
-72.988375,8.885375,2021,1
-72.988125,8.885375,2021,1
-72.987875,8.885375,2021,1
-72.987625,8.885375,2021,1
-72.987375,8.885375,2021,1
-72.987125,8.885375,2021,1
-72.986875,8.885375,2021,1
-72.977875,8.885375,2021,1
-72.977625,8.885375,2021,1
-72.977125,8.885375,2021,1
-72.976625,8.885375,2021,1
-72.976375,8.885375,2021,1
-73.085625,8.885125,2021,1
-73.085375,8.885125,2021,1
-73.081875,8.885125,2021,1
-73.081625,8.885125,2021,1
-73.080875,8.885125,2021,1
-73.031125,8.885125,2021,1
-73.030875,8.885125,2021,1
-73.030625,8.885125,2021,1
-73.012625,8.885125,2021,1
-73.012375,8.885125,2021,1
-72.988375,8.885125,2021,1
-72.988125,8.885125,2021,1
-72.987875,8.885125,2021,1
-72.987625,8.885125,2021,1
-72.987375,8.885125,2021,1
-72.987125,8.885125,2021,1
-72.978125,8.885125,2021,1
-72.977875,8.885125,2021,1
-72.976375,8.885125,2021,1
-73.085875,8.884875,2021,1
-73.085625,8.884875,2021,1
-73.085375,8.884875,2021,1
-73.031375,8.884875,2021,1
-73.031125,8.884875,2021,1
-72.987875,8.884875,2021,1
-72.987625,8.884875,2021,1
-72.987375,8.884875,2021,1
-72.987125,8.884875,2021,1
-72.979125,8.884875,2021,1
-72.978875,8.884875,2021,1
-72.978625,8.884875,2021,1
-72.978375,8.884875,2021,1
-72.978125,8.884875,2021,1
-72.971875,8.884875,2021,1
-72.971625,8.884875,2021,1
-72.971375,8.884875,2021,1
-72.960625,8.884875,2021,1
-72.960375,8.884875,2021,1
-72.960125,8.884875,2021,1
-72.959875,8.884875,2021,1
-72.959625,8.884875,2021,1
-73.085875,8.884625,2021,1
-73.085625,8.884625,2021,1
-73.085375,8.884625,2021,1
-73.085125,8.884625,2021,1
-73.031625,8.884625,2021,1
-73.031375,8.884625,2021,1
-72.987875,8.884625,2021,1
-72.987625,8.884625,2021,1
-72.979375,8.884625,2021,1
-72.979125,8.884625,2021,1
-72.978875,8.884625,2021,1
-72.978625,8.884625,2021,1
-72.978375,8.884625,2021,1
-72.978125,8.884625,2021,1
-72.972125,8.884625,2021,1
-72.971875,8.884625,2021,1
-72.971625,8.884625,2021,1
-72.971375,8.884625,2021,1
-72.960625,8.884625,2021,1
-72.960375,8.884625,2021,1
-72.960125,8.884625,2021,1
-72.959875,8.884625,2021,1
-72.959625,8.884625,2021,1
-73.085375,8.884375,2021,1
-72.984875,8.884375,2021,1
-72.984625,8.884375,2021,1
-72.978875,8.884375,2021,1
-72.978625,8.884375,2021,1
-72.978375,8.884375,2021,1
-72.978125,8.884375,2021,1
-72.971875,8.884375,2021,1
-72.971625,8.884375,2021,1
-72.971375,8.884375,2021,1
-72.971125,8.884375,2021,1
-72.960875,8.884375,2021,1
-72.960625,8.884375,2021,1
-72.960375,8.884375,2021,1
-72.960125,8.884375,2021,1
-72.959875,8.884375,2021,1
-72.959625,8.884375,2021,1
-72.978375,8.884125,2021,1
-72.978125,8.884125,2021,1
-72.972125,8.884125,2021,1
-72.971875,8.884125,2021,1
-72.971625,8.884125,2021,1
-72.971375,8.884125,2021,1
-72.960875,8.884125,2021,1
-72.960625,8.884125,2021,1
-72.960375,8.884125,2021,1
-72.960125,8.884125,2021,1
-72.959875,8.884125,2021,1
-72.959625,8.884125,2021,1
-72.988625,8.883875,2021,1
-72.985375,8.883875,2021,1
-72.984875,8.883875,2021,1
-72.984625,8.883875,2021,1
-72.978125,8.883875,2021,1
-72.977875,8.883875,2021,1
-72.972125,8.883875,2021,1
-72.971875,8.883875,2021,1
-72.971625,8.883875,2021,1
-72.971375,8.883875,2021,1
-72.968125,8.883875,2021,1
-72.967875,8.883875,2021,1
-72.967625,8.883875,2021,1
-72.964375,8.883875,2021,1
-72.960625,8.883875,2021,1
-72.960375,8.883875,2021,1
-72.960125,8.883875,2021,1
-72.959875,8.883875,2021,1
-72.959625,8.883875,2021,1
-73.084625,8.883625,2021,1
-72.989125,8.883625,2021,1
-72.988875,8.883625,2021,1
-72.988625,8.883625,2021,1
-72.988375,8.883625,2021,1
-72.985875,8.883625,2021,1
-72.985625,8.883625,2021,1
-72.984375,8.883625,2021,1
-72.984125,8.883625,2021,1
-72.977875,8.883625,2021,1
-72.971875,8.883625,2021,1
-72.971625,8.883625,2021,1
-72.968125,8.883625,2021,1
-72.967875,8.883625,2021,1
-72.967625,8.883625,2021,1
-72.960375,8.883625,2021,1
-72.960125,8.883625,2021,1
-72.959875,8.883625,2021,1
-72.959625,8.883625,2021,1
-73.084875,8.883375,2021,1
-73.084625,8.883375,2021,1
-73.084125,8.883375,2021,1
-73.036625,8.883375,2021,1
-73.018125,8.883375,2021,1
-72.989125,8.883375,2021,1
-72.988875,8.883375,2021,1
-72.988625,8.883375,2021,1
-72.986125,8.883375,2021,1
-72.985875,8.883375,2021,1
-72.985625,8.883375,2021,1
-72.984125,8.883375,2021,1
-72.983875,8.883375,2021,1
-72.968375,8.883375,2021,1
-72.968125,8.883375,2021,1
-72.959875,8.883375,2021,1
-72.959625,8.883375,2021,1
-73.084625,8.883125,2021,1
-73.084375,8.883125,2021,1
-73.037125,8.883125,2021,1
-73.036875,8.883125,2021,1
-73.036625,8.883125,2021,1
-73.036375,8.883125,2021,1
-73.018375,8.883125,2021,1
-73.018125,8.883125,2021,1
-73.017875,8.883125,2021,1
-73.017125,8.883125,2021,1
-72.988875,8.883125,2021,1
-72.988625,8.883125,2021,1
-72.988375,8.883125,2021,1
-72.988125,8.883125,2021,1
-72.986875,8.883125,2021,1
-72.986625,8.883125,2021,1
-72.986375,8.883125,2021,1
-72.986125,8.883125,2021,1
-72.985875,8.883125,2021,1
-72.985625,8.883125,2021,1
-72.984625,8.883125,2021,1
-72.984375,8.883125,2021,1
-72.984125,8.883125,2021,1
-72.983875,8.883125,2021,1
-72.981125,8.883125,2021,1
-72.969125,8.883125,2021,1
-72.968875,8.883125,2021,1
-72.967875,8.883125,2021,1
-72.967375,8.883125,2021,1
-73.037125,8.882875,2021,1
-73.036875,8.882875,2021,1
-73.036625,8.882875,2021,1
-73.018125,8.882875,2021,1
-73.017875,8.882875,2021,1
-72.988625,8.882875,2021,1
-72.988125,8.882875,2021,1
-72.986875,8.882875,2021,1
-72.986625,8.882875,2021,1
-72.986375,8.882875,2021,1
-72.986125,8.882875,2021,1
-72.985875,8.882875,2021,1
-72.985625,8.882875,2021,1
-72.985375,8.882875,2021,1
-72.984625,8.882875,2021,1
-72.984375,8.882875,2021,1
-72.984125,8.882875,2021,1
-72.983875,8.882875,2021,1
-72.969375,8.882875,2021,1
-72.969125,8.882875,2021,1
-72.967875,8.882875,2021,1
-72.967375,8.882875,2021,1
-72.960375,8.882875,2021,1
-72.960125,8.882875,2021,1
-73.037125,8.882625,2021,1
-73.036875,8.882625,2021,1
-73.036625,8.882625,2021,1
-73.036375,8.882625,2021,1
-72.986875,8.882625,2021,1
-72.986625,8.882625,2021,1
-72.986375,8.882625,2021,1
-72.984875,8.882625,2021,1
-72.984625,8.882625,2021,1
-72.984375,8.882625,2021,1
-72.984125,8.882625,2021,1
-72.983875,8.882625,2021,1
-72.981875,8.882625,2021,1
-72.981625,8.882625,2021,1
-72.969375,8.882625,2021,1
-72.967875,8.882625,2021,1
-72.967625,8.882625,2021,1
-72.960375,8.882625,2021,1
-72.960125,8.882625,2021,1
-73.037125,8.882375,2021,1
-73.036875,8.882375,2021,1
-73.036625,8.882375,2021,1
-73.036375,8.882375,2021,1
-72.989125,8.882375,2021,1
-72.988875,8.882375,2021,1
-72.988625,8.882375,2021,1
-72.986875,8.882375,2021,1
-72.986625,8.882375,2021,1
-72.984625,8.882375,2021,1
-72.984375,8.882375,2021,1
-72.984125,8.882375,2021,1
-72.983875,8.882375,2021,1
-72.983625,8.882375,2021,1
-72.981125,8.882375,2021,1
-72.968125,8.882375,2021,1
-72.967875,8.882375,2021,1
-72.960375,8.882375,2021,1
-73.037125,8.882125,2021,1
-73.036875,8.882125,2021,1
-73.036625,8.882125,2021,1
-73.036375,8.882125,2021,1
-72.984375,8.882125,2021,1
-72.984125,8.882125,2021,1
-72.983875,8.882125,2021,1
-72.983625,8.882125,2021,1
-72.961875,8.882125,2021,1
-73.037125,8.881875,2021,1
-73.036875,8.881875,2021,1
-73.036625,8.881875,2021,1
-72.984125,8.881875,2021,1
-72.983875,8.881875,2021,1
-72.962125,8.881875,2021,1
-72.961875,8.881875,2021,1
-72.961625,8.881875,2021,1
-73.019875,8.881625,2021,1
-72.962125,8.881625,2021,1
-72.961875,8.881625,2021,1
-72.961625,8.881625,2021,1
-72.967875,8.881375,2021,1
-72.968125,8.881125,2021,1
-72.967375,8.880625,2021,1
-72.967125,8.880625,2021,1
-72.966875,8.880625,2021,1
-72.966625,8.880625,2021,1
-72.967625,8.880375,2021,1
-72.967375,8.880375,2021,1
-72.967125,8.880375,2021,1
-72.966875,8.880375,2021,1
-72.966625,8.880375,2021,1
-72.966375,8.880375,2021,1
-72.966125,8.880375,2021,1
-72.965875,8.880375,2021,1
-72.965625,8.880375,2021,1
-72.965375,8.880375,2021,1
-72.965125,8.880375,2021,1
-72.964875,8.880375,2021,1
-72.964625,8.880375,2021,1
-72.964125,8.880375,2021,1
-72.963875,8.880375,2021,1
-72.963625,8.880375,2021,1
-72.963375,8.880375,2021,1
-72.960125,8.880375,2021,1
-72.959875,8.880375,2021,1
-72.959625,8.880375,2021,1
-72.959375,8.880375,2021,1
-72.958875,8.880375,2021,1
-72.958625,8.880375,2021,1
-72.958375,8.880375,2021,1
-72.967375,8.880125,2021,1
-72.967125,8.880125,2021,1
-72.966875,8.880125,2021,1
-72.966625,8.880125,2021,1
-72.966375,8.880125,2021,1
-72.966125,8.880125,2021,1
-72.965875,8.880125,2021,1
-72.965625,8.880125,2021,1
-72.965375,8.880125,2021,1
-72.965125,8.880125,2021,1
-72.964875,8.880125,2021,1
-72.964625,8.880125,2021,1
-72.964375,8.880125,2021,1
-72.964125,8.880125,2021,1
-72.963375,8.880125,2021,1
-72.963125,8.880125,2021,1
-72.960125,8.880125,2021,1
-72.959875,8.880125,2021,1
-72.959625,8.880125,2021,1
-72.959125,8.880125,2021,1
-72.958875,8.880125,2021,1
-72.958625,8.880125,2021,1
-73.067875,8.879875,2021,1
-72.967375,8.879875,2021,1
-72.967125,8.879875,2021,1
-72.966875,8.879875,2021,1
-72.966625,8.879875,2021,1
-72.966375,8.879875,2021,1
-72.966125,8.879875,2021,1
-72.965375,8.879875,2021,1
-72.965125,8.879875,2021,1
-72.964875,8.879875,2021,1
-72.964625,8.879875,2021,1
-72.964375,8.879875,2021,1
-72.964125,8.879875,2021,1
-72.963375,8.879875,2021,1
-72.963125,8.879875,2021,1
-72.960125,8.879875,2021,1
-72.959625,8.879875,2021,1
-72.959375,8.879875,2021,1
-72.959125,8.879875,2021,1
-72.958875,8.879875,2021,1
-72.967375,8.879625,2021,1
-72.967125,8.879625,2021,1
-72.966875,8.879625,2021,1
-72.966625,8.879625,2021,1
-72.966375,8.879625,2021,1
-72.966125,8.879625,2021,1
-72.965875,8.879625,2021,1
-72.965625,8.879625,2021,1
-72.965375,8.879625,2021,1
-72.965125,8.879625,2021,1
-72.964875,8.879625,2021,1
-72.964625,8.879625,2021,1
-72.964125,8.879625,2021,1
-72.963875,8.879625,2021,1
-72.963625,8.879625,2021,1
-72.963375,8.879625,2021,1
-72.963125,8.879625,2021,1
-72.960125,8.879625,2021,1
-72.959375,8.879625,2021,1
-72.959125,8.879625,2021,1
-72.958875,8.879625,2021,1
-73.080375,8.879375,2021,1
-73.080125,8.879375,2021,1
-73.038125,8.879375,2021,1
-73.037875,8.879375,2021,1
-73.037625,8.879375,2021,1
-73.012875,8.879375,2021,1
-72.967375,8.879375,2021,1
-72.967125,8.879375,2021,1
-72.966875,8.879375,2021,1
-72.966625,8.879375,2021,1
-72.966125,8.879375,2021,1
-72.965875,8.879375,2021,1
-72.965625,8.879375,2021,1
-72.963875,8.879375,2021,1
-72.963625,8.879375,2021,1
-72.963375,8.879375,2021,1
-72.959875,8.879375,2021,1
-72.959625,8.879375,2021,1
-72.959375,8.879375,2021,1
-73.080375,8.879125,2021,1
-73.080125,8.879125,2021,1
-73.038125,8.879125,2021,1
-73.037875,8.879125,2021,1
-73.033125,8.879125,2021,1
-73.032875,8.879125,2021,1
-73.032625,8.879125,2021,1
-73.032375,8.879125,2021,1
-73.032125,8.879125,2021,1
-73.013875,8.879125,2021,1
-73.013625,8.879125,2021,1
-73.013375,8.879125,2021,1
-73.013125,8.879125,2021,1
-73.080125,8.878875,2021,1
-73.033375,8.878875,2021,1
-73.033125,8.878875,2021,1
-73.032875,8.878875,2021,1
-73.032625,8.878875,2021,1
-73.032375,8.878875,2021,1
-73.032125,8.878875,2021,1
-73.013625,8.878875,2021,1
-73.033625,8.878625,2021,1
-73.033375,8.878625,2021,1
-73.033125,8.878625,2021,1
-73.032875,8.878625,2021,1
-73.032625,8.878625,2021,1
-73.032375,8.878625,2021,1
-73.033375,8.878375,2021,1
-73.033125,8.878375,2021,1
-73.032875,8.878375,2021,1
-73.032625,8.878375,2021,1
-73.077125,8.878125,2021,1
-73.076875,8.878125,2021,1
-73.033625,8.878125,2021,1
-73.033375,8.878125,2021,1
-72.958125,8.878125,2021,1
-72.957875,8.878125,2021,1
-72.957625,8.878125,2021,1
-72.957375,8.878125,2021,1
-72.957125,8.878125,2021,1
-72.956875,8.878125,2021,1
-72.956625,8.878125,2021,1
-73.077125,8.877875,2021,1
-73.076875,8.877875,2021,1
-73.033625,8.877875,2021,1
-72.958125,8.877875,2021,1
-72.957875,8.877875,2021,1
-72.957625,8.877875,2021,1
-72.957375,8.877875,2021,1
-72.957125,8.877875,2021,1
-72.956875,8.877875,2021,1
-72.956625,8.877875,2021,1
-72.958125,8.877625,2021,1
-72.957875,8.877625,2021,1
-72.957625,8.877625,2021,1
-72.957375,8.877625,2021,1
-72.957125,8.877625,2021,1
-72.956875,8.877625,2021,1
-72.963875,8.877375,2021,1
-72.963625,8.877375,2021,1
-72.963375,8.877375,2021,1
-72.963125,8.877375,2021,1
-72.962875,8.877375,2021,1
-72.962625,8.877375,2021,1
-72.957875,8.877375,2021,1
-72.957625,8.877375,2021,1
-72.957375,8.877375,2021,1
-72.957125,8.877375,2021,1
-72.980125,8.877125,2021,1
-72.964125,8.877125,2021,1
-72.963875,8.877125,2021,1
-72.963625,8.877125,2021,1
-72.963375,8.877125,2021,1
-72.963125,8.877125,2021,1
-72.962875,8.877125,2021,1
-72.962625,8.877125,2021,1
-72.957625,8.877125,2021,1
-72.957375,8.877125,2021,1
-72.957125,8.877125,2021,1
-73.075625,8.876875,2021,1
-72.980125,8.876875,2021,1
-72.964125,8.876875,2021,1
-72.963875,8.876875,2021,1
-72.963625,8.876875,2021,1
-72.963375,8.876875,2021,1
-72.963125,8.876875,2021,1
-72.962875,8.876875,2021,1
-73.075875,8.876625,2021,1
-73.063625,8.876625,2021,1
-73.063375,8.876625,2021,1
-72.966625,8.876625,2021,1
-72.966125,8.876625,2021,1
-72.964125,8.876625,2021,1
-72.963875,8.876625,2021,1
-72.963625,8.876625,2021,1
-72.963375,8.876625,2021,1
-72.963125,8.876625,2021,1
-72.948875,8.876625,2021,1
-73.063875,8.876375,2021,1
-73.063625,8.876375,2021,1
-73.063375,8.876375,2021,1
-73.063125,8.876375,2021,1
-73.062625,8.876375,2021,1
-72.965875,8.876375,2021,1
-72.963875,8.876375,2021,1
-72.963625,8.876375,2021,1
-72.949125,8.876375,2021,1
-72.948875,8.876375,2021,1
-72.948625,8.876375,2021,1
-72.948375,8.876375,2021,1
-73.063875,8.876125,2021,1
-73.063625,8.876125,2021,1
-73.063375,8.876125,2021,1
-73.062875,8.876125,2021,1
-73.062625,8.876125,2021,1
-73.062375,8.876125,2021,1
-72.966625,8.876125,2021,1
-72.966375,8.876125,2021,1
-72.966125,8.876125,2021,1
-72.965875,8.876125,2021,1
-72.949125,8.876125,2021,1
-72.948375,8.876125,2021,1
-72.948125,8.876125,2021,1
-73.063125,8.875875,2021,1
-73.062875,8.875875,2021,1
-73.062625,8.875875,2021,1
-72.949375,8.875875,2021,1
-72.949125,8.875875,2021,1
-72.948125,8.875875,2021,1
-72.947875,8.875875,2021,1
-72.938375,8.875875,2021,1
-72.938125,8.875875,2021,1
-72.949375,8.875625,2021,1
-72.947875,8.875625,2021,1
-72.947625,8.875625,2021,1
-72.938875,8.875625,2021,1
-72.938625,8.875625,2021,1
-72.938375,8.875625,2021,1
-72.938125,8.875625,2021,1
-72.937875,8.875625,2021,1
-72.937625,8.875625,2021,1
-72.949375,8.875375,2021,1
-72.949125,8.875375,2021,1
-72.948375,8.875375,2021,1
-72.948125,8.875375,2021,1
-72.947875,8.875375,2021,1
-72.947625,8.875375,2021,1
-72.947375,8.875375,2021,1
-72.938625,8.875375,2021,1
-72.938375,8.875375,2021,1
-72.938125,8.875375,2021,1
-72.937875,8.875375,2021,1
-72.937625,8.875375,2021,1
-72.937375,8.875375,2021,1
-73.090125,8.875125,2021,1
-73.089875,8.875125,2021,1
-72.949375,8.875125,2021,1
-72.949125,8.875125,2021,1
-72.948875,8.875125,2021,1
-72.948625,8.875125,2021,1
-72.948375,8.875125,2021,1
-72.948125,8.875125,2021,1
-72.947875,8.875125,2021,1
-72.947625,8.875125,2021,1
-72.938625,8.875125,2021,1
-72.938375,8.875125,2021,1
-72.938125,8.875125,2021,1
-72.937875,8.875125,2021,1
-72.937625,8.875125,2021,1
-73.090375,8.874875,2021,1
-73.090125,8.874875,2021,1
-73.089875,8.874875,2021,1
-73.089625,8.874875,2021,1
-73.082125,8.874875,2021,1
-73.081875,8.874875,2021,1
-73.081625,8.874875,2021,1
-72.958625,8.874875,2021,1
-72.958375,8.874875,2021,1
-72.958125,8.874875,2021,1
-72.957875,8.874875,2021,1
-72.949375,8.874875,2021,1
-72.949125,8.874875,2021,1
-72.948875,8.874875,2021,1
-72.948625,8.874875,2021,1
-72.948375,8.874875,2021,1
-72.948125,8.874875,2021,1
-72.947875,8.874875,2021,1
-72.947625,8.874875,2021,1
-72.934625,8.874875,2021,1
-73.090625,8.874625,2021,1
-73.090375,8.874625,2021,1
-73.090125,8.874625,2021,1
-73.089875,8.874625,2021,1
-73.089625,8.874625,2021,1
-73.089375,8.874625,2021,1
-73.089125,8.874625,2021,1
-73.082125,8.874625,2021,1
-73.081875,8.874625,2021,1
-73.081625,8.874625,2021,1
-72.958375,8.874625,2021,1
-72.958125,8.874625,2021,1
-72.957875,8.874625,2021,1
-72.949375,8.874625,2021,1
-72.949125,8.874625,2021,1
-72.948875,8.874625,2021,1
-72.948625,8.874625,2021,1
-72.948375,8.874625,2021,1
-72.948125,8.874625,2021,1
-72.947875,8.874625,2021,1
-72.947625,8.874625,2021,1
-72.934875,8.874625,2021,1
-72.934625,8.874625,2021,1
-72.934125,8.874625,2021,1
-72.933875,8.874625,2021,1
-72.933625,8.874625,2021,1
-72.933375,8.874625,2021,1
-72.933125,8.874625,2021,1
-72.932875,8.874625,2021,1
-73.094125,8.874375,2021,1
-73.090625,8.874375,2021,1
-73.090375,8.874375,2021,1
-73.090125,8.874375,2021,1
-73.089875,8.874375,2021,1
-73.089625,8.874375,2021,1
-73.089375,8.874375,2021,1
-73.089125,8.874375,2021,1
-73.088875,8.874375,2021,1
-73.082125,8.874375,2021,1
-73.081625,8.874375,2021,1
-72.967375,8.874375,2021,1
-72.967125,8.874375,2021,1
-72.958375,8.874375,2021,1
-72.958125,8.874375,2021,1
-72.949375,8.874375,2021,1
-72.949125,8.874375,2021,1
-72.948875,8.874375,2021,1
-72.948625,8.874375,2021,1
-72.948375,8.874375,2021,1
-72.948125,8.874375,2021,1
-72.947875,8.874375,2021,1
-72.947625,8.874375,2021,1
-72.934875,8.874375,2021,1
-72.934625,8.874375,2021,1
-72.934125,8.874375,2021,1
-72.933625,8.874375,2021,1
-72.933375,8.874375,2021,1
-72.933125,8.874375,2021,1
-72.932875,8.874375,2021,1
-73.094375,8.874125,2021,1
-73.094125,8.874125,2021,1
-73.093875,8.874125,2021,1
-73.090625,8.874125,2021,1
-73.090375,8.874125,2021,1
-73.090125,8.874125,2021,1
-73.089875,8.874125,2021,1
-73.089625,8.874125,2021,1
-73.089375,8.874125,2021,1
-73.089125,8.874125,2021,1
-73.069125,8.874125,2021,1
-73.068875,8.874125,2021,1
-73.068625,8.874125,2021,1
-72.967625,8.874125,2021,1
-72.967375,8.874125,2021,1
-72.967125,8.874125,2021,1
-72.966875,8.874125,2021,1
-72.949125,8.874125,2021,1
-72.948875,8.874125,2021,1
-72.948625,8.874125,2021,1
-72.948375,8.874125,2021,1
-72.948125,8.874125,2021,1
-72.947875,8.874125,2021,1
-72.947625,8.874125,2021,1
-72.934375,8.874125,2021,1
-72.933375,8.874125,2021,1
-72.933125,8.874125,2021,1
-73.094625,8.873875,2021,1
-73.094375,8.873875,2021,1
-73.094125,8.873875,2021,1
-73.093875,8.873875,2021,1
-73.090875,8.873875,2021,1
-73.090625,8.873875,2021,1
-73.090375,8.873875,2021,1
-73.090125,8.873875,2021,1
-73.089875,8.873875,2021,1
-72.967625,8.873875,2021,1
-72.967375,8.873875,2021,1
-72.967125,8.873875,2021,1
-72.966875,8.873875,2021,1
-72.948625,8.873875,2021,1
-72.948375,8.873875,2021,1
-72.948125,8.873875,2021,1
-72.947875,8.873875,2021,1
-72.934125,8.873875,2021,1
-72.933875,8.873875,2021,1
-72.933625,8.873875,2021,1
-72.933375,8.873875,2021,1
-73.094625,8.873625,2021,1
-73.094375,8.873625,2021,1
-73.094125,8.873625,2021,1
-73.093875,8.873625,2021,1
-73.090875,8.873625,2021,1
-73.090625,8.873625,2021,1
-73.090375,8.873625,2021,1
-73.090125,8.873625,2021,1
-73.086875,8.873625,2021,1
-72.967625,8.873625,2021,1
-72.967375,8.873625,2021,1
-72.967125,8.873625,2021,1
-72.966875,8.873625,2021,1
-72.966625,8.873625,2021,1
-73.094625,8.873375,2021,1
-73.094375,8.873375,2021,1
-73.094125,8.873375,2021,1
-73.091125,8.873375,2021,1
-73.090875,8.873375,2021,1
-73.090625,8.873375,2021,1
-73.090375,8.873375,2021,1
-73.090125,8.873375,2021,1
-73.089875,8.873375,2021,1
-73.087125,8.873375,2021,1
-72.984375,8.873375,2021,1
-72.984125,8.873375,2021,1
-72.983875,8.873375,2021,1
-72.967625,8.873375,2021,1
-72.967375,8.873375,2021,1
-72.967125,8.873375,2021,1
-72.966875,8.873375,2021,1
-73.091125,8.873125,2021,1
-73.090875,8.873125,2021,1
-73.090625,8.873125,2021,1
-73.090375,8.873125,2021,1
-73.090125,8.873125,2021,1
-73.089875,8.873125,2021,1
-73.089625,8.873125,2021,1
-73.087875,8.873125,2021,1
-73.087625,8.873125,2021,1
-73.087375,8.873125,2021,1
-73.087125,8.873125,2021,1
-73.079875,8.873125,2021,1
-72.984375,8.873125,2021,1
-72.984125,8.873125,2021,1
-72.983875,8.873125,2021,1
-72.983625,8.873125,2021,1
-72.967625,8.873125,2021,1
-72.967375,8.873125,2021,1
-72.967125,8.873125,2021,1
-72.966875,8.873125,2021,1
-73.091125,8.872875,2021,1
-73.090875,8.872875,2021,1
-73.090625,8.872875,2021,1
-73.090375,8.872875,2021,1
-73.090125,8.872875,2021,1
-73.087875,8.872875,2021,1
-73.087625,8.872875,2021,1
-73.087375,8.872875,2021,1
-73.087125,8.872875,2021,1
-73.085875,8.872875,2021,1
-73.085625,8.872875,2021,1
-72.984375,8.872875,2021,1
-72.984125,8.872875,2021,1
-72.983875,8.872875,2021,1
-72.983625,8.872875,2021,1
-72.967875,8.872875,2021,1
-72.967625,8.872875,2021,1
-72.967375,8.872875,2021,1
-72.967125,8.872875,2021,1
-72.966875,8.872875,2021,1
-72.934125,8.872875,2021,1
-73.087875,8.872625,2021,1
-73.087625,8.872625,2021,1
-73.087375,8.872625,2021,1
-73.087125,8.872625,2021,1
-73.085875,8.872625,2021,1
-73.085625,8.872625,2021,1
-73.079625,8.872625,2021,1
