"codigodpto","dpto","codigompio","mpio","dimension","value","year","fuente","unidad"
"05","Antioquia","05154","Caucasia","Medición de desempeño municipal",54.55,"2016","DNP - SPT","Puntos"
"05","Antioquia","05172","Chigorodó","Medición de desempeño municipal",56.84,"2016","DNP - SPT","Puntos"
"05","Antioquia","05190","Cisneros","Medición de desempeño municipal",52.21,"2016","DNP - SPT","Puntos"
"05","Antioquia","05197","Cocorná","Medición de desempeño municipal",57.06,"2016","DNP - SPT","Puntos"
"05","Antioquia","05206","Concepción","Medición de desempeño municipal",43.5,"2016","DNP - SPT","Puntos"
"05","Antioquia","05209","Concordia","Medición de desempeño municipal",60.53,"2016","DNP - SPT","Puntos"
"05","Antioquia","05212","Copacabana","Medición de desempeño municipal",70.75,"2016","DNP - SPT","Puntos"
"05","Antioquia","05234","Dabeiba","Medición de desempeño municipal",43.7,"2016","DNP - SPT","Puntos"
"05","Antioquia","05237","Don Matías","Medición de desempeño municipal",51.44,"2016","DNP - SPT","Puntos"
"05","Antioquia","05240","Ebéjico","Medición de desempeño municipal",46.15,"2016","DNP - SPT","Puntos"
"05","Antioquia","05250","El Bagre","Medición de desempeño municipal",50.46,"2016","DNP - SPT","Puntos"
"05","Antioquia","05264","Entrerrios","Medición de desempeño municipal",61.8,"2016","DNP - SPT","Puntos"
"05","Antioquia","05266","Envigado","Medición de desempeño municipal",82.47,"2016","DNP - SPT","Puntos"
"05","Antioquia","05282","Fredonia","Medición de desempeño municipal",44.68,"2016","DNP - SPT","Puntos"
"05","Antioquia","05284","Frontino","Medición de desempeño municipal",56.7,"2016","DNP - SPT","Puntos"
"05","Antioquia","05306","Giraldo","Medición de desempeño municipal",49.15,"2016","DNP - SPT","Puntos"
"05","Antioquia","05308","Girardota","Medición de desempeño municipal",59.07,"2016","DNP - SPT","Puntos"
"05","Antioquia","05310","Gómez Plata","Medición de desempeño municipal",45.58,"2016","DNP - SPT","Puntos"
"05","Antioquia","05313","Granada","Medición de desempeño municipal",51.63,"2016","DNP - SPT","Puntos"
"05","Antioquia","05315","Guadalupe","Medición de desempeño municipal",50.43,"2016","DNP - SPT","Puntos"
"05","Antioquia","05318","Guarne","Medición de desempeño municipal",68.56,"2016","DNP - SPT","Puntos"
"05","Antioquia","05321","Guatapé","Medición de desempeño municipal",60.65,"2016","DNP - SPT","Puntos"
"05","Antioquia","05347","Heliconia","Medición de desempeño municipal",55.42,"2016","DNP - SPT","Puntos"
"05","Antioquia","05353","Hispania","Medición de desempeño municipal",42.17,"2016","DNP - SPT","Puntos"
"05","Antioquia","05360","Itagüí","Medición de desempeño municipal",74.91,"2016","DNP - SPT","Puntos"
"05","Antioquia","05361","Ituango","Medición de desempeño municipal",47.7,"2016","DNP - SPT","Puntos"
"05","Antioquia","05364","Jardín","Medición de desempeño municipal",50.6,"2016","DNP - SPT","Puntos"
"05","Antioquia","05368","Jericó","Medición de desempeño municipal",46.49,"2016","DNP - SPT","Puntos"
"05","Antioquia","05376","La Ceja","Medición de desempeño municipal",72.1,"2016","DNP - SPT","Puntos"
"05","Antioquia","05380","La Estrella","Medición de desempeño municipal",76.94,"2016","DNP - SPT","Puntos"
"05","Antioquia","05390","La Pintada","Medición de desempeño municipal",61.86,"2016","DNP - SPT","Puntos"
"05","Antioquia","05400","La Unión","Medición de desempeño municipal",57.36,"2016","DNP - SPT","Puntos"
"05","Antioquia","05411","Liborina","Medición de desempeño municipal",44.12,"2016","DNP - SPT","Puntos"
"05","Antioquia","05425","Maceo","Medición de desempeño municipal",56.83,"2016","DNP - SPT","Puntos"
"05","Antioquia","05440","Marinilla","Medición de desempeño municipal",69.72,"2016","DNP - SPT","Puntos"
"05","Antioquia","05467","Montebello","Medición de desempeño municipal",54.88,"2016","DNP - SPT","Puntos"
"05","Antioquia","05475","Murindó","Medición de desempeño municipal",34.66,"2016","DNP - SPT","Puntos"
"05","Antioquia","05480","Mutatá","Medición de desempeño municipal",45.7,"2016","DNP - SPT","Puntos"
"05","Antioquia","05483","Nariño","Medición de desempeño municipal",53.07,"2016","DNP - SPT","Puntos"
"05","Antioquia","05490","Necoclí","Medición de desempeño municipal",52.75,"2016","DNP - SPT","Puntos"
"05","Antioquia","05495","Nechí","Medición de desempeño municipal",49.69,"2016","DNP - SPT","Puntos"
"05","Antioquia","05501","Olaya","Medición de desempeño municipal",54.36,"2016","DNP - SPT","Puntos"
"05","Antioquia","05541","Peñol","Medición de desempeño municipal",52.02,"2016","DNP - SPT","Puntos"
"05","Antioquia","05543","Peque","Medición de desempeño municipal",48.02,"2016","DNP - SPT","Puntos"
"05","Antioquia","05576","Pueblorrico","Medición de desempeño municipal",53.08,"2016","DNP - SPT","Puntos"
"05","Antioquia","05579","Puerto Berrío","Medición de desempeño municipal",44.9,"2016","DNP - SPT","Puntos"
"05","Antioquia","05585","Puerto Nare","Medición de desempeño municipal",56.17,"2016","DNP - SPT","Puntos"
"05","Antioquia","05591","Puerto Triunfo","Medición de desempeño municipal",55.38,"2016","DNP - SPT","Puntos"
"05","Antioquia","05604","Remedios","Medición de desempeño municipal",45.46,"2016","DNP - SPT","Puntos"
"05","Antioquia","05607","Retiro","Medición de desempeño municipal",71.6,"2016","DNP - SPT","Puntos"
"05","Antioquia","05615","Rionegro","Medición de desempeño municipal",83.24,"2016","DNP - SPT","Puntos"
"05","Antioquia","05628","Sabanalarga","Medición de desempeño municipal",49.31,"2016","DNP - SPT","Puntos"
"05","Antioquia","05631","Sabaneta","Medición de desempeño municipal",69.5,"2016","DNP - SPT","Puntos"
"05","Antioquia","05642","Salgar","Medición de desempeño municipal",55.75,"2016","DNP - SPT","Puntos"
"05","Antioquia","05647","San Andrés de Cuerquía","Medición de desempeño municipal",42.85,"2016","DNP - SPT","Puntos"
"05","Antioquia","05649","San Carlos","Medición de desempeño municipal",47.83,"2016","DNP - SPT","Puntos"
"05","Antioquia","05652","San Francisco","Medición de desempeño municipal",53.48,"2016","DNP - SPT","Puntos"
"05","Antioquia","05656","San Jerónimo","Medición de desempeño municipal",59.35,"2016","DNP - SPT","Puntos"
"05","Antioquia","05658","San José de La Montaña","Medición de desempeño municipal",46.08,"2016","DNP - SPT","Puntos"
"05","Antioquia","05659","San Juan de Urabá","Medición de desempeño municipal",43.1,"2016","DNP - SPT","Puntos"
"05","Antioquia","05660","San Luis","Medición de desempeño municipal",45.94,"2016","DNP - SPT","Puntos"
"05","Antioquia","05664","San Pedro de Los Milagros","Medición de desempeño municipal",55.86,"2016","DNP - SPT","Puntos"
"05","Antioquia","05665","San Pedro de Urabá","Medición de desempeño municipal",46.07,"2016","DNP - SPT","Puntos"
"05","Antioquia","05667","San Rafael","Medición de desempeño municipal",55.4,"2016","DNP - SPT","Puntos"
"05","Antioquia","05670","San Roque","Medición de desempeño municipal",46.87,"2016","DNP - SPT","Puntos"
"05","Antioquia","05674","San Vicente","Medición de desempeño municipal",51.07,"2016","DNP - SPT","Puntos"
"05","Antioquia","05679","Santa Bárbara","Medición de desempeño municipal",49.77,"2016","DNP - SPT","Puntos"
"05","Antioquia","05686","Santa Rosa de Osos","Medición de desempeño municipal",60.81,"2016","DNP - SPT","Puntos"
"05","Antioquia","05690","Santo Domingo","Medición de desempeño municipal",49.12,"2016","DNP - SPT","Puntos"
"05","Antioquia","05697","El Santuario","Medición de desempeño municipal",65.91,"2016","DNP - SPT","Puntos"
"05","Antioquia","05736","Segovia","Medición de desempeño municipal",48.65,"2016","DNP - SPT","Puntos"
"05","Antioquia","05756","Sonsón","Medición de desempeño municipal",56.98,"2016","DNP - SPT","Puntos"
"05","Antioquia","05761","Sopetrán","Medición de desempeño municipal",46.44,"2016","DNP - SPT","Puntos"
"05","Antioquia","05789","Támesis","Medición de desempeño municipal",48.34,"2016","DNP - SPT","Puntos"
"05","Antioquia","05790","Tarazá","Medición de desempeño municipal",42.85,"2016","DNP - SPT","Puntos"
"05","Antioquia","05792","Tarso","Medición de desempeño municipal",59.21,"2016","DNP - SPT","Puntos"
"05","Antioquia","05809","Titiribí","Medición de desempeño municipal",46.12,"2016","DNP - SPT","Puntos"
"05","Antioquia","05819","Toledo","Medición de desempeño municipal",56.11,"2016","DNP - SPT","Puntos"
"05","Antioquia","05837","Turbo","Medición de desempeño municipal",58.78,"2016","DNP - SPT","Puntos"
"05","Antioquia","05842","Uramita","Medición de desempeño municipal",50.2,"2016","DNP - SPT","Puntos"
"05","Antioquia","05847","Urrao","Medición de desempeño municipal",45.89,"2016","DNP - SPT","Puntos"
"05","Antioquia","05854","Valdivia","Medición de desempeño municipal",47.36,"2016","DNP - SPT","Puntos"
"05","Antioquia","05856","Valparaíso","Medición de desempeño municipal",54.69,"2016","DNP - SPT","Puntos"
"05","Antioquia","05858","Vegachí","Medición de desempeño municipal",56.07,"2016","DNP - SPT","Puntos"
"05","Antioquia","05861","Venecia","Medición de desempeño municipal",50.85,"2016","DNP - SPT","Puntos"
"05","Antioquia","05873","Vigía del Fuerte","Medición de desempeño municipal",47.07,"2016","DNP - SPT","Puntos"
"05","Antioquia","05885","Yalí","Medición de desempeño municipal",41.72,"2016","DNP - SPT","Puntos"
"05","Antioquia","05887","Yarumal","Medición de desempeño municipal",57.32,"2016","DNP - SPT","Puntos"
"05","Antioquia","05890","Yolombó","Medición de desempeño municipal",48.89,"2016","DNP - SPT","Puntos"
"05","Antioquia","05893","Yondó","Medición de desempeño municipal",54.71,"2016","DNP - SPT","Puntos"
"05","Antioquia","05895","Zaragoza","Medición de desempeño municipal",35.86,"2016","DNP - SPT","Puntos"
"11","Bogotá","11001","Bogotá","Medición de desempeño municipal",77.56,"2016","DNP - SPT","Puntos"
"13","Bolívar","13001","Cartagena","Medición de desempeño municipal",64.77,"2016","DNP - SPT","Puntos"
"13","Bolívar","13006","Achí","Medición de desempeño municipal",34.04,"2016","DNP - SPT","Puntos"
"13","Bolívar","13030","Altos del Rosario","Medición de desempeño municipal",36.41,"2016","DNP - SPT","Puntos"
"13","Bolívar","13042","Arenal","Medición de desempeño municipal",40.5,"2016","DNP - SPT","Puntos"
"13","Bolívar","13052","Arjona","Medición de desempeño municipal",45.29,"2016","DNP - SPT","Puntos"
"13","Bolívar","13062","Arroyohondo","Medición de desempeño municipal",28.28,"2016","DNP - SPT","Puntos"
"13","Bolívar","13074","Barranco de Loba","Medición de desempeño municipal",31.41,"2016","DNP - SPT","Puntos"
"13","Bolívar","13140","Calamar","Medición de desempeño municipal",34.86,"2016","DNP - SPT","Puntos"
"13","Bolívar","13160","Cantagallo","Medición de desempeño municipal",45.77,"2016","DNP - SPT","Puntos"
"13","Bolívar","13188","Cicuco","Medición de desempeño municipal",39.15,"2016","DNP - SPT","Puntos"
"13","Bolívar","13212","Córdoba","Medición de desempeño municipal",32.28,"2016","DNP - SPT","Puntos"
"13","Bolívar","13222","Clemencia","Medición de desempeño municipal",31.76,"2016","DNP - SPT","Puntos"
"13","Bolívar","13244","El Carmen de Bolívar","Medición de desempeño municipal",41.65,"2016","DNP - SPT","Puntos"
"13","Bolívar","13248","El Guamo","Medición de desempeño municipal",31.39,"2016","DNP - SPT","Puntos"
"13","Bolívar","13268","El Peñón","Medición de desempeño municipal",37.56,"2016","DNP - SPT","Puntos"
"13","Bolívar","13300","Hatillo de Loba","Medición de desempeño municipal",40.07,"2016","DNP - SPT","Puntos"
"13","Bolívar","13430","Magangué","Medición de desempeño municipal",39.48,"2016","DNP - SPT","Puntos"
"13","Bolívar","13433","Mahates","Medición de desempeño municipal",38.67,"2016","DNP - SPT","Puntos"
"13","Bolívar","13440","Margarita","Medición de desempeño municipal",38.03,"2016","DNP - SPT","Puntos"
"13","Bolívar","13442","María La Baja","Medición de desempeño municipal",35.24,"2016","DNP - SPT","Puntos"
"13","Bolívar","13458","Montecristo","Medición de desempeño municipal",35.3,"2016","DNP - SPT","Puntos"
"13","Bolívar","13468","Mompós","Medición de desempeño municipal",46.17,"2016","DNP - SPT","Puntos"
"13","Bolívar","13473","Morales","Medición de desempeño municipal",44.34,"2016","DNP - SPT","Puntos"
"13","Bolívar","13490","Norosí","Medición de desempeño municipal",34.52,"2016","DNP - SPT","Puntos"
"13","Bolívar","13549","Pinillos","Medición de desempeño municipal",32.71,"2016","DNP - SPT","Puntos"
"13","Bolívar","13580","Regidor","Medición de desempeño municipal",45.08,"2016","DNP - SPT","Puntos"
"13","Bolívar","13600","Río Viejo","Medición de desempeño municipal",38.71,"2016","DNP - SPT","Puntos"
"13","Bolívar","13620","San Cristóbal","Medición de desempeño municipal",36.17,"2016","DNP - SPT","Puntos"
"13","Bolívar","13647","San Estanislao","Medición de desempeño municipal",38.18,"2016","DNP - SPT","Puntos"
"13","Bolívar","13650","San Fernando","Medición de desempeño municipal",37.39,"2016","DNP - SPT","Puntos"
"13","Bolívar","13654","San Jacinto","Medición de desempeño municipal",34.34,"2016","DNP - SPT","Puntos"
"13","Bolívar","13655","San Jacinto del Cauca","Medición de desempeño municipal",34.44,"2016","DNP - SPT","Puntos"
"13","Bolívar","13657","San Juan Nepomuceno","Medición de desempeño municipal",42.47,"2016","DNP - SPT","Puntos"
"13","Bolívar","13667","San Martín de Loba","Medición de desempeño municipal",34.09,"2016","DNP - SPT","Puntos"
"13","Bolívar","13670","San Pablo","Medición de desempeño municipal",33.98,"2016","DNP - SPT","Puntos"
"13","Bolívar","13673","Santa Catalina","Medición de desempeño municipal",36.72,"2016","DNP - SPT","Puntos"
"13","Bolívar","13683","Santa Rosa","Medición de desempeño municipal",41.51,"2016","DNP - SPT","Puntos"
"13","Bolívar","13688","Santa Rosa del Sur","Medición de desempeño municipal",47.44,"2016","DNP - SPT","Puntos"
"13","Bolívar","13744","Simití","Medición de desempeño municipal",37.01,"2016","DNP - SPT","Puntos"
"13","Bolívar","13760","Soplaviento","Medición de desempeño municipal",32.36,"2016","DNP - SPT","Puntos"
"13","Bolívar","13780","Talaigua Nuevo","Medición de desempeño municipal",44.41,"2016","DNP - SPT","Puntos"
"13","Bolívar","13810","Tiquisio","Medición de desempeño municipal",36.2,"2016","DNP - SPT","Puntos"
"13","Bolívar","13836","Turbaco","Medición de desempeño municipal",43.26,"2016","DNP - SPT","Puntos"
"13","Bolívar","13838","Turbaná","Medición de desempeño municipal",48.46,"2016","DNP - SPT","Puntos"
"13","Bolívar","13873","Villanueva","Medición de desempeño municipal",36.67,"2016","DNP - SPT","Puntos"
"13","Bolívar","13894","Zambrano","Medición de desempeño municipal",45.03,"2016","DNP - SPT","Puntos"
"15","Boyacá","15804","Tibaná","Medición de desempeño municipal",52.84,"2016","DNP - SPT","Puntos"
"15","Boyacá","15806","Tibasosa","Medición de desempeño municipal",61.64,"2016","DNP - SPT","Puntos"
"15","Boyacá","15808","Tinjacá","Medición de desempeño municipal",53.38,"2016","DNP - SPT","Puntos"
"15","Boyacá","15810","Tipacoque","Medición de desempeño municipal",45.98,"2016","DNP - SPT","Puntos"
"15","Boyacá","15814","Toca","Medición de desempeño municipal",54.96,"2016","DNP - SPT","Puntos"
"15","Boyacá","15816","Togüí","Medición de desempeño municipal",47.74,"2016","DNP - SPT","Puntos"
"15","Boyacá","15820","Tópaga","Medición de desempeño municipal",52.02,"2016","DNP - SPT","Puntos"
"15","Boyacá","15822","Tota","Medición de desempeño municipal",53.19,"2016","DNP - SPT","Puntos"
"15","Boyacá","15832","Tununguá","Medición de desempeño municipal",45.44,"2016","DNP - SPT","Puntos"
"15","Boyacá","15835","Turmequé","Medición de desempeño municipal",49.11,"2016","DNP - SPT","Puntos"
"15","Boyacá","15837","Tuta","Medición de desempeño municipal",56.85,"2016","DNP - SPT","Puntos"
"15","Boyacá","15839","Tutazá","Medición de desempeño municipal",45.45,"2016","DNP - SPT","Puntos"
"15","Boyacá","15842","Umbita","Medición de desempeño municipal",52.24,"2016","DNP - SPT","Puntos"
"15","Boyacá","15861","Ventaquemada","Medición de desempeño municipal",53.96,"2016","DNP - SPT","Puntos"
"15","Boyacá","15897","Zetaquira","Medición de desempeño municipal",60.23,"2016","DNP - SPT","Puntos"
"15","Boyacá","15879","Viracachá","Medición de desempeño municipal",49.68,"2016","DNP - SPT","Puntos"
"15","Boyacá","15001","Tunja","Medición de desempeño municipal",61.25,"2016","DNP - SPT","Puntos"
"15","Boyacá","15022","Almeida","Medición de desempeño municipal",46.47,"2016","DNP - SPT","Puntos"
"15","Boyacá","15047","Aquitania","Medición de desempeño municipal",49.84,"2016","DNP - SPT","Puntos"
"15","Boyacá","15051","Arcabuco","Medición de desempeño municipal",56.81,"2016","DNP - SPT","Puntos"
"15","Boyacá","15087","Belén","Medición de desempeño municipal",46.48,"2016","DNP - SPT","Puntos"
"15","Boyacá","15090","Berbeo","Medición de desempeño municipal",53.05,"2016","DNP - SPT","Puntos"
"15","Boyacá","15092","Betéitiva","Medición de desempeño municipal",47.66,"2016","DNP - SPT","Puntos"
"15","Boyacá","15097","Boavita","Medición de desempeño municipal",49.37,"2016","DNP - SPT","Puntos"
"15","Boyacá","15104","Boyacá","Medición de desempeño municipal",53.6,"2016","DNP - SPT","Puntos"
"15","Boyacá","15106","Briceño","Medición de desempeño municipal",48.95,"2016","DNP - SPT","Puntos"
"15","Boyacá","15109","Buenavista","Medición de desempeño municipal",52.02,"2016","DNP - SPT","Puntos"
"15","Boyacá","15114","Busbanzá","Medición de desempeño municipal",43.26,"2016","DNP - SPT","Puntos"
"15","Boyacá","15131","Caldas","Medición de desempeño municipal",41.36,"2016","DNP - SPT","Puntos"
"15","Boyacá","15135","Campohermoso","Medición de desempeño municipal",52.75,"2016","DNP - SPT","Puntos"
"15","Boyacá","15162","Cerinza","Medición de desempeño municipal",47.82,"2016","DNP - SPT","Puntos"
"15","Boyacá","15172","Chinavita","Medición de desempeño municipal",53.52,"2016","DNP - SPT","Puntos"
"15","Boyacá","15176","Chiquinquirá","Medición de desempeño municipal",55.5,"2016","DNP - SPT","Puntos"
"15","Boyacá","15180","Chiscas","Medición de desempeño municipal",38.62,"2016","DNP - SPT","Puntos"
"15","Boyacá","15183","Chita","Medición de desempeño municipal",41.37,"2016","DNP - SPT","Puntos"
"15","Boyacá","15185","Chitaraque","Medición de desempeño municipal",44.95,"2016","DNP - SPT","Puntos"
"15","Boyacá","15187","Chivatá","Medición de desempeño municipal",45.55,"2016","DNP - SPT","Puntos"
"15","Boyacá","15189","Ciénega","Medición de desempeño municipal",50.53,"2016","DNP - SPT","Puntos"
"15","Boyacá","15204","Cómbita","Medición de desempeño municipal",56.4,"2016","DNP - SPT","Puntos"
"15","Boyacá","15212","Coper","Medición de desempeño municipal",38.87,"2016","DNP - SPT","Puntos"
"15","Boyacá","15215","Corrales","Medición de desempeño municipal",54.31,"2016","DNP - SPT","Puntos"
"15","Boyacá","15218","Covarachía","Medición de desempeño municipal",39.53,"2016","DNP - SPT","Puntos"
"15","Boyacá","15223","Cubará","Medición de desempeño municipal",51.66,"2016","DNP - SPT","Puntos"
"15","Boyacá","15224","Cucaita","Medición de desempeño municipal",50.23,"2016","DNP - SPT","Puntos"
"15","Boyacá","15226","Cuítiva","Medición de desempeño municipal",50.58,"2016","DNP - SPT","Puntos"
"15","Boyacá","15232","Chíquiza","Medición de desempeño municipal",40.72,"2016","DNP - SPT","Puntos"
"15","Boyacá","15236","Chivor","Medición de desempeño municipal",51.15,"2016","DNP - SPT","Puntos"
"15","Boyacá","15238","Duitama","Medición de desempeño municipal",60.36,"2016","DNP - SPT","Puntos"
"15","Boyacá","15244","El Cocuy","Medición de desempeño municipal",48.35,"2016","DNP - SPT","Puntos"
"15","Boyacá","15248","El Espino","Medición de desempeño municipal",47.06,"2016","DNP - SPT","Puntos"
"15","Boyacá","15272","Firavitoba","Medición de desempeño municipal",52.87,"2016","DNP - SPT","Puntos"
"15","Boyacá","15276","Floresta","Medición de desempeño municipal",46.3,"2016","DNP - SPT","Puntos"
"15","Boyacá","15293","Gachantivá","Medición de desempeño municipal",58.35,"2016","DNP - SPT","Puntos"
"15","Boyacá","15296","Gámeza","Medición de desempeño municipal",41.41,"2016","DNP - SPT","Puntos"
"15","Boyacá","15299","Garagoa","Medición de desempeño municipal",60.23,"2016","DNP - SPT","Puntos"
"15","Boyacá","15317","Guacamayas","Medición de desempeño municipal",43.24,"2016","DNP - SPT","Puntos"
"15","Boyacá","15322","Guateque","Medición de desempeño municipal",44.95,"2016","DNP - SPT","Puntos"
"15","Boyacá","15325","Guayatá","Medición de desempeño municipal",39.89,"2016","DNP - SPT","Puntos"
"15","Boyacá","15332","Güicán","Medición de desempeño municipal",45.87,"2016","DNP - SPT","Puntos"
"15","Boyacá","15362","Iza","Medición de desempeño municipal",54.01,"2016","DNP - SPT","Puntos"
"15","Boyacá","15367","Jenesano","Medición de desempeño municipal",51.12,"2016","DNP - SPT","Puntos"
"15","Boyacá","15368","Jericó","Medición de desempeño municipal",48.7,"2016","DNP - SPT","Puntos"
"15","Boyacá","15377","Labranzagrande","Medición de desempeño municipal",50.4,"2016","DNP - SPT","Puntos"
"15","Boyacá","15380","La Capilla","Medición de desempeño municipal",47.07,"2016","DNP - SPT","Puntos"
"15","Boyacá","15401","La Victoria","Medición de desempeño municipal",36.54,"2016","DNP - SPT","Puntos"
"15","Boyacá","15403","La Uvita","Medición de desempeño municipal",48.44,"2016","DNP - SPT","Puntos"
"15","Boyacá","15407","Villa de Leyva","Medición de desempeño municipal",53.03,"2016","DNP - SPT","Puntos"
"15","Boyacá","15425","Macanal","Medición de desempeño municipal",55.18,"2016","DNP - SPT","Puntos"
"15","Boyacá","15442","Maripí","Medición de desempeño municipal",47.7,"2016","DNP - SPT","Puntos"
"15","Boyacá","15455","Miraflores","Medición de desempeño municipal",47.72,"2016","DNP - SPT","Puntos"
"15","Boyacá","15464","Mongua","Medición de desempeño municipal",44.7,"2016","DNP - SPT","Puntos"
"15","Boyacá","15466","Monguí","Medición de desempeño municipal",46.36,"2016","DNP - SPT","Puntos"
"15","Boyacá","15469","Moniquirá","Medición de desempeño municipal",57.81,"2016","DNP - SPT","Puntos"
"15","Boyacá","15476","Motavita","Medición de desempeño municipal",45.06,"2016","DNP - SPT","Puntos"
"15","Boyacá","15480","Muzo","Medición de desempeño municipal",51.58,"2016","DNP - SPT","Puntos"
"15","Boyacá","15491","Nobsa","Medición de desempeño municipal",63.3,"2016","DNP - SPT","Puntos"
"15","Boyacá","15494","Nuevo Colón","Medición de desempeño municipal",56.62,"2016","DNP - SPT","Puntos"
"15","Boyacá","15500","Oicatá","Medición de desempeño municipal",33.78,"2016","DNP - SPT","Puntos"
"15","Boyacá","15507","Otanche","Medición de desempeño municipal",48.03,"2016","DNP - SPT","Puntos"
"15","Boyacá","15511","Pachavita","Medición de desempeño municipal",39.53,"2016","DNP - SPT","Puntos"
"15","Boyacá","15514","Páez","Medición de desempeño municipal",52.18,"2016","DNP - SPT","Puntos"
"15","Boyacá","15516","Paipa","Medición de desempeño municipal",66.75,"2016","DNP - SPT","Puntos"
"15","Boyacá","15518","Pajarito","Medición de desempeño municipal",49.65,"2016","DNP - SPT","Puntos"
"15","Boyacá","15522","Panqueba","Medición de desempeño municipal",44.49,"2016","DNP - SPT","Puntos"
"15","Boyacá","15531","Pauna","Medición de desempeño municipal",50.55,"2016","DNP - SPT","Puntos"
"15","Boyacá","15533","Paya","Medición de desempeño municipal",37.85,"2016","DNP - SPT","Puntos"
"15","Boyacá","15537","Paz de Río","Medición de desempeño municipal",48.95,"2016","DNP - SPT","Puntos"
"15","Boyacá","15542","Pesca","Medición de desempeño municipal",40.55,"2016","DNP - SPT","Puntos"
"15","Boyacá","15550","Pisba","Medición de desempeño municipal",36.8,"2016","DNP - SPT","Puntos"
"15","Boyacá","15572","Puerto Boyacá","Medición de desempeño municipal",65.37,"2016","DNP - SPT","Puntos"
"15","Boyacá","15580","Quípama","Medición de desempeño municipal",41.13,"2016","DNP - SPT","Puntos"
"15","Boyacá","15599","Ramiriquí","Medición de desempeño municipal",48.16,"2016","DNP - SPT","Puntos"
"15","Boyacá","15600","Ráquira","Medición de desempeño municipal",57.26,"2016","DNP - SPT","Puntos"
"15","Boyacá","15621","Rondón","Medición de desempeño municipal",38.29,"2016","DNP - SPT","Puntos"
"15","Boyacá","15632","Saboyá","Medición de desempeño municipal",50.88,"2016","DNP - SPT","Puntos"
"15","Boyacá","15638","Sáchica","Medición de desempeño municipal",44.58,"2016","DNP - SPT","Puntos"
"15","Boyacá","15646","Samacá","Medición de desempeño municipal",58.64,"2016","DNP - SPT","Puntos"
"15","Boyacá","15660","San Eduardo","Medición de desempeño municipal",38.55,"2016","DNP - SPT","Puntos"
"15","Boyacá","15664","San José de Pare","Medición de desempeño municipal",42.81,"2016","DNP - SPT","Puntos"
"15","Boyacá","15667","San Luis de Gaceno","Medición de desempeño municipal",63.37,"2016","DNP - SPT","Puntos"
"15","Boyacá","15673","San Mateo","Medición de desempeño municipal",41.65,"2016","DNP - SPT","Puntos"
"15","Boyacá","15676","San Miguel de Sema","Medición de desempeño municipal",57.37,"2016","DNP - SPT","Puntos"
"15","Boyacá","15681","San Pablo de Borbur","Medición de desempeño municipal",49.91,"2016","DNP - SPT","Puntos"
"15","Boyacá","15686","Santana","Medición de desempeño municipal",43.05,"2016","DNP - SPT","Puntos"
"15","Boyacá","15690","Santa María","Medición de desempeño municipal",56.42,"2016","DNP - SPT","Puntos"
"15","Boyacá","15693","Santa Rosa de Viterbo","Medición de desempeño municipal",45.47,"2016","DNP - SPT","Puntos"
"15","Boyacá","15696","Santa Sofía","Medición de desempeño municipal",48.55,"2016","DNP - SPT","Puntos"
"15","Boyacá","15720","Sativanorte","Medición de desempeño municipal",36.47,"2016","DNP - SPT","Puntos"
"15","Boyacá","15723","Sativasur","Medición de desempeño municipal",42.42,"2016","DNP - SPT","Puntos"
"15","Boyacá","15740","Siachoque","Medición de desempeño municipal",45.81,"2016","DNP - SPT","Puntos"
"15","Boyacá","15753","Soatá","Medición de desempeño municipal",54.29,"2016","DNP - SPT","Puntos"
"15","Boyacá","15755","Socotá","Medición de desempeño municipal",47.93,"2016","DNP - SPT","Puntos"
"15","Boyacá","15757","Socha","Medición de desempeño municipal",55.8,"2016","DNP - SPT","Puntos"
"15","Boyacá","15759","Sogamoso","Medición de desempeño municipal",60.03,"2016","DNP - SPT","Puntos"
"15","Boyacá","15761","Somondoco","Medición de desempeño municipal",40.21,"2016","DNP - SPT","Puntos"
"15","Boyacá","15762","Sora","Medición de desempeño municipal",50.14,"2016","DNP - SPT","Puntos"
"15","Boyacá","15763","Sotaquirá","Medición de desempeño municipal",59.3,"2016","DNP - SPT","Puntos"
"15","Boyacá","15764","Soracá","Medición de desempeño municipal",49.49,"2016","DNP - SPT","Puntos"
"15","Boyacá","15774","Susacón","Medición de desempeño municipal",42.96,"2016","DNP - SPT","Puntos"
"15","Boyacá","15776","Sutamarchán","Medición de desempeño municipal",51.68,"2016","DNP - SPT","Puntos"
"15","Boyacá","15778","Sutatenza","Medición de desempeño municipal",48.56,"2016","DNP - SPT","Puntos"
"15","Boyacá","15790","Tasco","Medición de desempeño municipal",51.85,"2016","DNP - SPT","Puntos"
"15","Boyacá","15798","Tenza","Medición de desempeño municipal",46.79,"2016","DNP - SPT","Puntos"
"18","Caquetá","18001","Florencia","Medición de desempeño municipal",55.21,"2016","DNP - SPT","Puntos"
"18","Caquetá","18029","Albania","Medición de desempeño municipal",47.31,"2016","DNP - SPT","Puntos"
"18","Caquetá","18094","Belén de Los Andaquíes","Medición de desempeño municipal",56.45,"2016","DNP - SPT","Puntos"
"18","Caquetá","18150","Cartagena del Chairá","Medición de desempeño municipal",41.6,"2016","DNP - SPT","Puntos"
"18","Caquetá","18205","Curillo","Medición de desempeño municipal",44.47,"2016","DNP - SPT","Puntos"
