"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"MDA",2006,173.20152099814020181,48408.806401906137505
"MDG",2006,71034.03765642458343144,28323855.302484570923103
"MDV",2006,3.90637808132500557,140.5556431373735418
"MEX",2006,179043.66593586113727736,61593721.6834820485562108
"MKD",2006,2042.13259678678418125,774736.112023544384765
"MLI",2006,103.70893658620878417,34537.576698905556432
"MLT",2006,0.62588531298828135,152.978032915782764
"MMR",2006,127464.14150156639503425,66816784.2639515977908273
"MNE",2006,175.54617395426866663,67995.4900138852006014
"MNG",2006,13249.214446069106075266,2930564.189895930945607
"MOZ",2006,172223.89748935767837190,59932923.687153585400732
"MSR",2006,12.61260458222981820,6770.62461254882786
"MTQ",2006,91.17823278163628981,43224.043306697260884
"MUS",2006,142.48742232737737944,64024.851186711138380
"MWI",2006,5563.04899639759802821,2248439.160238704201713
"MYS",2006,333901.39493923248234335,205366169.424307814074388
"MYT",2006,41.58675273683323317,20487.18826751645629
"NAM",2006,17.04099671902235285,3761.081735281976921
"NCL",2006,2134.53256070193435287,907917.348126469779100
"NGA",2006,26167.55795023748967852,9957602.0470574653256504
"NIC",2006,38875.45820383495103086,19912481.155443331634131
"NLD",2006,1482.347280904243590079,585726.0079291312657478
"NOR",2006,40648.512858681729281386,9076964.4480249836183090
"NPL",2006,3255.01002893068806799,1872011.523265502011183
"NZL",2006,61671.657107180398110973,29760525.164554131906460
"PAK",2006,1345.32010966303259458,486981.411239349037290
"PAN",2006,34322.71157289848473660,17569651.547453195891026
"PER",2006,88915.88443692432353830,55897727.311837276588719
"PHL",2006,57428.52504839260233877,33487063.150861893186236
"PLW",2006,34.86713968914605014,26782.441209128435801
"PNG",2006,56388.40530135562737237,41000422.0321548234697393
"POL",2006,37680.33709414040717273,12391187.1403019421757143
"PRI",2006,1242.99838644744444163,586331.130156205319012
"PRK",2006,12580.25142710231085241,3678807.091363875180526
"PRT",2006,42566.300623306967822044,10347298.979072420765510
"PRY",2006,148256.36100512055085733,34409497.339192717568697
"PSE",2006,0.72341552840820317,160.280805277383901
"REU",2006,628.89648764231181820,331788.347183643889354
"ROU",2006,13066.519230670978330751,5689125.688693396612642
"RUS",2006,2233420.254878989387031228,485569475.853504001406819
"RWA",2006,745.53289974647519715,322144.507990639120214
"SDN",2006,4.1506645137630205,856.146324372746785
"SEN",2006,41.24825584623970160,15505.755478259394434
"SGP",2006,56.06806504195126924,22974.720957561898140
"SLB",2006,5068.41963996748250533,3839954.466967927483287
"SLE",2006,28525.92839565440162559,12082020.773280591153683
"SLV",2006,4604.31479461544857057,1776755.696067669706658
"SOM",2006,118.51669685402154142,23213.422336535041319
"SRB",2006,1891.22304929504297859,806172.420108582340215
"SSD",2006,8963.29812311591391947,2196623.7667460601477345
"SUR",2006,3404.35021551391586449,2413860.575199688732447
"SVK",2006,8022.866910631901277736,3551552.401229284676825
"SVN",2006,1246.118948324071350416,573930.287274616568006
"SWE",2006,249126.080102906445147455,52863743.8579539166658442
"SWZ",2006,9431.39999547535774930,5106022.9584199551383965
"SXM",2006,2.27071644573025194,499.72061320578394
"SYC",2006,0.15181821660373265,0.0
"SYR",2006,280.75155734028395518,63856.756461970900451
"TCA",2006,4.57794586605360211,871.704203814627622
"TCD",2006,2981.89700906930225780,839513.346184274460512
"TGO",2006,1687.80643043229217124,530761.352380189141105
"THA",2006,99820.57963343655584555,51965804.0054968926920185
"TJK",2006,19.43307663703342198,5627.427043728706051
"TKM",2006,13.62915282632378741,3263.240056848076206
"TLS",2006,2929.09219864902663446,1657889.658396388948700
"TTO",2006,1755.82523587489410240,813881.100830201652564
"TUN",2006,353.73525164678608953,96853.4209177336518636
"TUR",2006,25884.823812196919794446,5930555.170449718993267
"TWN",2006,2076.72250226347219451,1054512.067918790555502
"TZA",2006,85295.84419366951919359,26136134.131383437778995
"UGA",2006,28448.19802560316789136,11908139.864394210823592
"UKR",2006,42128.744493197058366725,14439154.260054932254829
"UMI",2006,0.07309477526367188,0.0
"URY",2006,21029.27939856760216743,9639706.932964614759847
"USA",2006,2605855.554393747437531804,831714762.7060207671979998
"UZB",2006,53.07967528536025608,13368.658999369926628
"VCT",2006,10.49410676333822082,5506.764537057631751
"VEN",2006,85490.75853768268220493,33505313.7900477425293674
"VGB",2006,2.77711908890733526,986.897622472238892
"VIR",2006,73.80593740280053333,28390.806421624526173
"VNM",2006,78777.19252676805495924,44333591.146138798125208
"VUT",2006,219.12138676982423156,122578.678356333724505
"XAD",2006,2.09775733149305519,509.164922520355113
"XCA",2006,8.97092192888671917,801.5595732539687475
"XKO",2006,519.98704447945721802,237269.844518241323176
"XNC",2006,15.8938712444118923,3921.75378015592801
"ZAF",2006,104943.27066732408089128,58169271.353229383391217
"ZMB",2006,40500.90119540562095854,14200170.1970335701834842
"ZWE",2006,14883.27679420518702178,5634423.371340457634797
"AFG",2007,252.841662036967300816,74002.098756330545482
"AGO",2007,145286.71261893207730231,47892398.143432984934085
"AIA",2007,8.63554887017035686,1665.850329504864880
"ALA",2007,247.94607234763221489,58803.869537560227513
"ALB",2007,5225.02668846589156086,1536986.201499496139935
"AND",2007,2.169059292178819685,989.70119170386230
"ARG",2007,425345.267763965387117844,85314282.6986725234318657
"ARM",2007,54.536415663485244624,17000.5774589934792966
"ATG",2007,37.15782874045682292,10441.741430695977972
"AUS",2007,372716.784111201311822676,76497319.3459953122051609
"AUT",2007,31669.68992765097841879,15354703.848567476771471
"AZE",2007,507.55722526502824708,137139.731943863713491
"BDI",2007,1861.68687088216391278,669842.403526879118752
"BEL",2007,5985.142534028222935058,3035443.1097513000255746
"BEN",2007,4659.69906216430246451,1551500.708538193689947
"BES",2007,0.66091671439344621,108.988944838042946
"BFA",2007,2.86808460587185378,8022.636789882568837
"BGD",2007,3995.10262374653823603,1906807.098186679704171
"BGR",2007,9557.28192494906689668,3277503.370371742498904
"BHS",2007,604.80767160369468224,161358.067940610343747
"BIH",2007,2681.522458507571205315,755365.609481974791430
"BLR",2007,32656.75022582200708408,10391195.3932463928665008
"BLZ",2007,12263.60319589713244024,5657288.297762655645122
"BOL",2007,189952.92014923769336385,91678774.413863312044799
"BRA",2007,2621820.17792644038340455,1281855515.466468077008088
"BRB",2007,31.62823710090658147,10860.27665351955606
"BRN",2007,1564.83281504783872754,1019831.726024083505961
"BTN",2007,508.22072905713000646,288830.361190559581835
"BWA",2007,33.55963859119249103,5737.153739389792233
"CAF",2007,37308.15625985526566825,17795682.832837354553397
"CAN",2007,2117787.827496520275362750,420042390.4682468802180532
"CHE",2007,1852.248351653068846116,935357.564434608169150
"CHL",2007,121652.328860782630751770,41503650.185650893747040
"CHN",2007,652977.78054911990861324,286549274.0528519662726452
"CIV",2007,90864.76358264050247919,37414069.989039789406915
"CMR",2007,45916.05230572722369928,24647867.3765954459006015
"COD",2007,462903.28761136626091509,266407403.243869809193557
"COG",2007,29764.68795200071943654,15987921.734421756580616
"COL",2007,269029.28637287505442913,145497445.771267275352438
"COM",2007,77.72839324684080426,39400.441931302545020
"CPV",2007,0.59177118146213113,0.0
"CRI",2007,11447.87329116869945632,5760814.907013499593054
"CUB",2007,7873.76079835749471587,2561811.412517460801018
"CUW",2007,4.21289018005696508,867.412896029910796
"CYM",2007,17.86412730716145735,4398.349399062903183
"CYP",2007,778.23927838076299892,113515.156467937076591
"CZE",2007,21325.094843924802526324,9695456.414802683201787
"DEU",2007,93223.625022642352270926,46397589.477763666679505
"DMA",2007,40.30000140911838853,23388.346186486574543
"DNK",2007,4381.407303646209469787,1287863.2207890664469082
"DOM",2007,16059.06185619258972759,6454971.306051161742071
"DZA",2007,5201.556583045703555585,1489191.085132851068404
"ECU",2007,60539.50436842985747170,33603337.149791447967978
"EGY",2007,78.27013988799046447,17965.820238589454174
"ESP",2007,60256.316847675776320427,20162859.311572540145503
"EST",2007,16188.595067142347109437,4161823.424768831034154
"ETH",2007,25608.57311327891366004,12076279.931089085559440
"FIN",2007,151914.877908359617524563,31362094.9771327177734628
"FJI",2007,2148.46709783725460370,1141608.323540366753796
"FRA",2007,49246.173174423823584165,21920870.760592381507754
"GAB",2007,16501.47574793807199350,9868923.508575793601371
"GBR",2007,31222.419594956223959530,11855346.356449821166745
"GEO",2007,992.44600007769491001,348174.191729651256844
"GHA",2007,40172.37055943886287448,17625769.083831504320721
"GIN",2007,33821.27135082504635509,13247549.596284409151227
"GLP",2007,158.30311890426700875,63913.944867097396067
"GMB",2007,49.60546797636610031,12511.442064516068269
"GNB",2007,6044.02762128896092032,2085175.708851401324061
"GNQ",2007,3141.52725152519289785,1831111.584835182020379
"GRC",2007,46061.556959818187878636,6561256.522761416081197
"GRD",2007,67.81289337326607065,38042.320469222222043
"GTM",2007,126556.72461971340001011,55382955.978755209174616
"GUF",2007,3328.10883444342128566,2509847.263505753608694
"GUY",2007,5249.63206042180925068,3408676.133952262465828
"HKG",2007,29.58773663790906955,6079.797974979646937
"HND",2007,42412.38495594269615601,19122479.609903510040246
"HRV",2007,3237.112404460821787006,1273434.583965240599355
"HTI",2007,2077.21167648227631126,790924.627430287374538
"HUN",2007,9361.071277145453660556,3450815.860469888095443
"IDN",2007,1387625.29248692977266083,1025082506.408088749410362
"IMN",2007,30.388384622630214356,9989.240286969219380
"IND",2007,73906.51985679135956608,35481447.3550708476876895
"IRL",2007,11681.901580885677594354,5069580.752249979116548
"IRN",2007,131.05927632243490297,31066.330704846577997
"IRQ",2007,10.328544856586371414,2489.836430630680429
"ISR",2007,47.96047012410916058,10827.648093147948933
"ITA",2007,11590.055713960647339618,3263110.181787524023356
"JAM",2007,1269.91525929929814515,619180.595474741490333
"JOR",2007,0.39192569674804695,81.96075890370378
"JPN",2007,45585.778159296522404574,19558547.6325728695332798
"KAZ",2007,4605.437639402053433495,1178796.701678059373739
"KEN",2007,26102.96008148191899674,12837389.571664324358096
"KGZ",2007,107.42933346305997100,29130.434773154823530
"KHM",2007,77676.05563455803363094,43090678.494944844329246
"KNA",2007,12.28689484910264843,5684.470425603120322
"KOR",2007,8096.166334524994050929,2465300.398873121066465
"LAO",2007,132995.12583232477291758,72718440.285314017871390
"LBN",2007,273.03032151809890437,70776.831916643137002
"LBR",2007,44282.08227644730444380,21572734.097010159844482
"LBY",2007,4.29091529814561700,880.681453060657663
"LCA",2007,48.57569600165418750,25424.194936736805883
"LIE",2007,8.4339320166341145,4722.53118183736189
"LKA",2007,10241.81995895062053727,3450792.503185402493677
"LSO",2007,3.01869057673611090,788.517718610474159
"LTU",2007,16036.749411471386013609,4888737.311547615932709
"LUX",2007,502.232574656069809529,261664.728036257234178
"LVA",2007,36128.75370425191844129,10519025.420166102829334
"MAC",2007,4.42678233977213785,9.303157074152088
"MAF",2007,2.7095450124674481,749.03873955124699
"MAR",2007,2513.07049537886811782,697523.340496121247898
"MDA",2007,236.262822165666223522,64187.935296945535092
"MDG",2007,188580.08889703666432831,88665100.191351585218533
"MDV",2007,6.19346760023498555,207.37992847581850
"MEX",2007,218600.75424724905088824,78844011.5395609250224365
"MKD",2007,3862.343733109460205159,1125811.469739702748056
"MLI",2007,125.0852238578959995,40032.572891826098354
"MLT",2007,0.81383764453125006,206.487019208138054
"MMR",2007,146598.31829907423818261,78850660.842867897349646
"MNE",2007,1051.42438898770420811,344387.413857100005899
"MNG",2007,48081.70457461087908041,7683628.3801377687484878
"MOZ",2007,138492.60656505933352282,46182830.227836227544414
"MSR",2007,10.47386602865343316,5382.62044257094432
"MTQ",2007,155.67514304319501369,79796.879910966630347
"MUS",2007,131.71048106381727016,61150.764122943099766
"MWI",2007,7494.46104183061265888,2873647.015411941481483
"MYS",2007,405158.51252411816260973,267481319.160196932351338
"MYT",2007,20.04483602257812831,10481.915798599339573
"NAM",2007,80.07489581565646347,12593.405778950224028
"NCL",2007,975.11347330660342105,403672.214631812994592
"NER",2007,0.07517093559895834,6.657034641550464
"NGA",2007,24572.53018412535630127,9918656.417334953625260
"NIC",2007,88499.91150329692593593,47234315.014008407447479
"NLD",2007,1646.094034669322812837,676953.351211482315065
"NOR",2007,31841.16195034436420606,7139966.127109701995005
"NPL",2007,3465.50226913828328813,2018890.9852042601512663
"NZL",2007,62642.623405375808502153,30216482.721690486460930
"PAK",2007,1123.46310421061507518,382406.046110316090834
"PAN",2007,20644.52749151602096933,10656571.708273980287089
"PER",2007,115742.77874036568613427,73674895.962940584722172
"PHL",2007,66498.02542142658504164,38801876.555312174645498
"PLW",2007,90.63736881960151588,67890.927601980134777
"PNG",2007,49173.00345922210498754,36525181.259696564056964
"POL",2007,57310.996582623953858941,19857736.697242010659520
"PRI",2007,1037.45105638170911883,481287.871708800349158
"PRK",2007,13289.301162017615071316,3848253.772343803784072
"PRT",2007,36321.938748207580950953,11381309.226126839362094
"PRY",2007,426216.13022154222939755,97709915.966043482799987
"PSE",2007,1.17988217136935774,258.395828672715638
"ROU",2007,38081.926098494839414824,16531063.7110537811552545
"RUS",2007,2338922.621709937632394169,497690746.3465825731250361
"RWA",2007,1429.97672468487313755,622277.800196819021711
"SDN",2007,184.92078492592107676,47369.596161229622898
"SEN",2007,172.32132610701826730,58721.028565675976517
"SGP",2007,74.44906843084170471,26028.635913637808592
"SLB",2007,5665.31338035627693606,4323889.069734784963085
"SLE",2007,21878.47752794347701123,9661578.201601422404916
"SLV",2007,2984.15894803268711016,1217124.5337646845951655
"SMR",2007,0.94795255869574645,193.82679818385971
"SOM",2007,270.58776249335279727,49711.816432280012871
"SPM",2007,0.10590869027777779,0.0
"SRB",2007,2254.056465011238696601,914390.866915002000543
"SSD",2007,9523.60993101579420487,2544865.301850575789783
"SUR",2007,3625.82787790440685200,2605809.044220955165204
"SVK",2007,9485.823045255948153014,4408777.727724523500829
"SVN",2007,2106.658484258326412845,959392.964234171840963
"SWE",2007,182858.036755871632119064,40152749.597428515184082
"SWZ",2007,6469.37108747376600389,3412600.149807832802208
"SXM",2007,5.42039527814453248,1191.02703249813802
"SYR",2007,1577.23688230898544678,282302.185793644189742
"TCA",2007,73.54047559605250138,14659.787018716459760
"TCD",2007,1001.07737120784439774,273369.143118824405988
"TGO",2007,3187.39356798613150625,1127480.081522781462776
"THA",2007,92628.55864115547778756,48458992.387889183413688
"TJK",2007,14.03999339971788280,3852.169998327018841
"TKM",2007,37.80768805042751694,8759.597179754145322
"TLS",2007,1555.90178066275174348,864545.183271469113821
"TTO",2007,1108.58661231666167282,560764.916927640764247
"TUN",2007,878.480331185896163509,253518.543131643203198
"TUR",2007,25344.14620437301632003,6104886.486626107926037
"TWN",2007,1729.67014367837284745,850649.445787568630272
"TZA",2007,121685.21293915610270617,39341750.3837010688718604
"UGA",2007,36627.18579275749482899,17070746.398016654741162
"UKR",2007,64263.864695968077322375,24587666.691863805090830
"URY",2007,21529.69941755582814208,11100395.110555789579407
"USA",2007,2435127.979680965025197533,870400978.7056434185602573
"UZB",2007,43.11389129414931384,11081.733690530758318
"VCT",2007,23.15694366338270814,12806.645612974998220
"VEN",2007,114346.97972348763059692,48228114.158877675074035
"VGB",2007,6.13866634203776115,2316.900123590719083
"VIR",2007,25.06351792785156574,9955.975586777235478
"VNM",2007,80225.30123363218592843,46078585.241664892905798
"VUT",2007,111.89819487170951494,62958.203478409202044
"XAD",2007,3.36770752929253560,848.54520374792487
"XCA",2007,17.065519438804255884,771.950238051445806
"XKO",2007,811.02382124549751011,292112.278689501206531
"XNC",2007,12.67776584648437828,3136.647596102410008
"ZAF",2007,47105.15703608354628897,23915301.455393532184665
"ZMB",2007,53654.07997100238381979,18210478.325095803307644
"ZWE",2007,9299.78555742134308491,3204556.213431786405257
"AFG",2008,107.40624824200090995,31273.837699371367678
"AGO",2008,103582.03635346260996309,31141605.032214028392266
"AIA",2008,10.39065127495334264,2148.412128786785554
"ALA",2008,1291.94795533465933883,320292.126503727456512
"ALB",2008,5471.318403880184756234,1796907.792212352360703
"AND",2008,5.2478634872026887,2696.30574871419625
"ARG",2008,592753.227198335019302724,130120117.314378797155596
"ARM",2008,113.031533139032069564,31200.839757138827133
"ATG",2008,45.69564378295573571,14326.239314456700256
"AUS",2008,205724.854030245775603709,48813747.6787214319551584
"AUT",2008,26895.743190156274649863,13341755.973982005431724
"AZE",2008,472.31692414898482159,125260.433669793783208
"BDI",2008,1999.44533270992422484,684785.947930843114879
"BEL",2008,7213.54488571700874125,3644350.288506644255193
"BEN",2008,481.55173986338470964,168235.161019604375878
"BES",2008,0.59092155711154517,65.539346034437652
"BFA",2008,4.75749902189019097,18550.260376962738275
"BGD",2008,4480.08987262076642627,2110054.656413939801364
"BGR",2008,6448.134766977129715735,2236799.067649028265884
"BHS",2008,1949.23576147202085320,591697.785268638101169
"BIH",2008,1551.788318214345127295,595486.461334876377874
"BLM",2008,0.1466102862543403,42.30865721023117
"BLR",2008,35896.481903190729911906,11687608.703594940041847
"BLZ",2008,8216.09472987414170474,3703929.217654625365636
"BMU",2008,0.19589676768120662,70.71047534688336
"BOL",2008,369850.56059081112751884,155862048.378934786880499
"BRA",2008,2444308.03831688740885831,1244706808.842055391506294
"BRB",2008,13.71672659023274950,4916.141492671419091
"BRN",2008,1299.95055037189054220,984787.380547165965431
"BTN",2008,775.33369512191648918,448923.130198806977579
"BWA",2008,26.06325585573893104,4541.574153125556630
"CAF",2008,31859.75234070652792793,13400964.458037168791094
"CAN",2008,1949006.938471376093444134,358664740.6379169530937835
"CHE",2008,2419.268640173491848937,1230922.317092598961435
"CHL",2008,123068.313397622593631077,44613851.5504649095911115
"CHN",2008,738030.857033578733335526,321632362.1099446057375867
"CIV",2008,127554.83313428345648008,54948252.835961480807008
"CMR",2008,35141.59927780940653426,19186263.855639600223188
"COD",2008,404830.72935061660682143,231769223.717928450651828
"COG",2008,17374.33580803347672285,8914499.051725888522242
"COL",2008,231849.49965961809944081,127891414.970288162401855
"COM",2008,34.95359877595322878,18035.81987457736374
"CPV",2008,0.14814536827636721,0.0
"CRI",2008,21875.04079815248717819,10824557.743804319162536
"CUB",2008,17083.73576659447588626,6340855.685771337106092
"CUW",2008,5.4925180681391052,1127.79029170144157
"CYM",2008,32.34618677929362033,8907.5196275267603285
"CYP",2008,94.79670437978517510,21251.013767175162072
"CZE",2008,16872.51001070610339306,7757008.558038530828308
"DEU",2008,61696.171085783537315544,30617073.577103326266646
"DMA",2008,93.37368369661082283,53029.113485739847075
"DNK",2008,6060.808106283105094558,1827449.7194925766472985
"DOM",2008,21612.20822484850259800,8979521.360852791177368
"DZA",2008,7972.336959549447853220,2364528.242044424285388
"ECU",2008,51890.07404954831116061,31640796.560179213770862
"EGY",2008,81.46682983915690613,17907.007119472617612
"ESP",2008,44287.974223990571431905,16582363.277771056448157
"EST",2008,18296.51160580506896549,4926665.57023046905028
"ETH",2008,24008.62800586984790593,10345158.912151399135314
"FIN",2008,200192.107048000908181114,40867448.8801883608366108
"FJI",2008,2387.25711059958097827,1246339.135132842568063
"FRA",2008,86955.399925394734172665,40707465.548808178499119
"GAB",2008,17367.16598726378535178,10280238.103393120521195
"GBR",2008,12505.129785907473902949,5173165.5344985579099264
"GEO",2008,745.61796951321729230,267338.619029442809464
"GGY",2008,0.252044675195312516,92.659948269496322
"GHA",2008,37848.66471319068576699,16593610.919868390912595
"GIN",2008,21481.36187448502931740,8074737.947525284824709
"GLP",2008,134.85936135622834690,55418.130305354340210
"GMB",2008,297.21283617773447479,72227.639923707115994
"GNB",2008,3248.36175395880183677,1156404.185890756685795
"GNQ",2008,4821.67587377378917095,2990827.289916876364279
"GRC",2008,21197.20768125480770589,3957509.292159154399684
"GRD",2008,64.18114656382976039,36417.120264999277787
"GTM",2008,77172.95991448097777738,35211942.227656200941867
"GUF",2008,5223.39538207912082808,3955618.220584274416886
"GUY",2008,9460.22006147154422231,6314051.150664532796327
"HKG",2008,26.51698051941840342,10890.568982815723354
"HND",2008,43299.04954530034977148,19517221.054231530221545
"HRV",2008,3890.747254563605152175,1539144.920923991984667
"HTI",2008,2191.54892721285675947,823880.048723350137831
"HUN",2008,8911.602985321188461451,3288647.9508135546385265
"IDN",2008,1396251.28979239478848987,989091258.953973148307577
"IND",2008,85952.75573005505819722,41337511.540253589541431
"IRL",2008,6923.786207440660102110,3171754.644938911480453
"IRN",2008,374.201338121289080995,90276.246529673294018
"IRQ",2008,17.80291335387803963,4426.83352724852377
"ISR",2008,65.05592308377386759,15437.085883192240721
"ITA",2008,15153.615128631899161746,4214672.5723467194589723
"JAM",2008,2026.92094824551923598,1046985.126180339744851
"JEY",2008,2.0760335214756945,658.20350982058145
"JPN",2008,40839.315101169361160868,17633873.4369370793511795
"KAZ",2008,4548.577746346229654336,1005550.0196980722047258
"KEN",2008,19224.20869253073514238,8589602.029972091385882
"KGZ",2008,106.68695432008246102,30779.0808632672370585
"KHM",2008,83499.46632320379449833,49705700.864276169063297
"KNA",2008,22.80816580664930685,10440.755371576302164
"KOR",2008,14022.031905619810068690,4326204.4910928737816225
"LAO",2008,80591.86619557402006192,43394855.709107900688294
"LBN",2008,393.79677018281909385,109088.339484514673575
"LBR",2008,36172.38478847198082978,17748220.756488862924675
"LBY",2008,5.7195771150824647,1175.82565041106533
"LCA",2008,56.11256767193901854,29074.051051754878553
"LIE",2008,8.85167378465277753,5141.48475357677952
"LKA",2008,6499.71868646487385337,2549066.635229044386554
"LSO",2008,5.78641284762044222,1444.899397142552481
"LTU",2008,15203.365864171589979059,4728445.546647954410444
"LUX",2008,983.52876027995592603,519092.966151544712400
"LVA",2008,29308.31170330902776749,8709438.586760517963089
"MAC",2008,3.64118576193684636,0.0
"MAF",2008,2.92932806488389856,691.231808018551162
"MAR",2008,3409.46599735978528172,978623.5955505228897356
"MDA",2008,135.105310732608518970,39149.783292839374079
"MDG",2008,123502.26731842317751801,55864532.4228059993260535
"MDV",2008,6.65292515358968194,86.769548559388727
"MEX",2008,184377.24756430299547936,66582792.2126150373841515
"MKD",2008,3960.28725261905727304,1418700.135054120135931
"MLI",2008,105.64487599689289781,34675.807042570608403
"MLT",2008,0.93920735226562498,223.644523436667810
"MMR",2008,119216.27818791282107367,63755643.9886651870504543
"MNE",2008,1429.190371314707907704,618993.008784731699342
"MNG",2008,56001.45858359304418463,10013521.2567589294794706
"MOZ",2008,204759.70379035448813827,68475124.006583278033095
"MSR",2008,6.56391104961805557,3432.38666529598103
"MTQ",2008,278.12291535140297784,138527.732036907345955
"MUS",2008,188.63573474119685457,90234.921048559599913
"MWI",2008,9724.43322442543613202,3662242.028851255144127
"MYS",2008,367972.32685242653528625,243683332.621868411962571
"MYT",2008,42.79123389549914072,22062.494941538277386
"NAM",2008,33.50885191074436054,6097.788945836685189
"NCL",2008,521.78020264025075215,225135.118802935373594
"NGA",2008,27470.65873612000995048,11689434.389060829423635
"NIC",2008,53814.34588212636930042,27603268.1060830553454825
"NLD",2008,1150.752281735308610151,478417.963785237617310
"NOR",2008,33815.400520678414118945,7781310.127996770979863
"NPL",2008,2991.81297331052639169,1730398.890492467083232
"NZL",2008,61372.244041579495631107,31683744.299215485639592
"OMN",2008,0.0692374569813368,13.861552085277442
"PAK",2008,1054.17252262201552137,400278.122365853097117
"PAN",2008,39945.21457636279105362,21276594.248247284088802
"PER",2008,126614.39186230306537060,84559876.630182369011792
"PHL",2008,38702.70455170487557964,22998536.278731872440874
"PLW",2008,64.54485364530816497,51013.910465135024914
"PNG",2008,71045.21116784168234199,52659908.596867114701143
"POL",2008,47941.060218343807037551,17061060.502176099861094
"PRI",2008,1215.50516190981496584,597187.333847158209883
"PRK",2008,18782.937884821941499436,5416632.079631031924389
"PRT",2008,33614.956623463428134272,11526084.4652695770135896
"PRY",2008,376342.82950818982961589,80808958.151439689033772
"PSE",2008,2.54626455727105057,594.78228937551607
"REU",2008,15.10035627544379531,6837.353845976732577
"ROU",2008,17535.364043664139058366,7984143.017394908182719
"RUS",2008,3047988.248155196289649676,550382992.1944207837477024
"RWA",2008,1100.63059530876094983,544390.665952787593133
"SDN",2008,55.47708850872070021,14492.544968886720185
"SEN",2008,285.26992019948283715,74118.016413856051854
"SGP",2008,35.45650921459620695,13119.989750048662377
"SLB",2008,8171.09597364562703197,6216596.496629887383977
"SLE",2008,20924.70927603553287488,9404792.341909548004747
"SLV",2008,3324.58699047645635741,1369667.204646373545602
"SMR",2008,0.39037321034939234,86.128712629113755
"SOM",2008,250.2050474442188804,47461.270353218015323
"SRB",2008,3260.221614775184506367,1342693.970728403059064
"SSD",2008,9009.28934335025662664,2316999.936704826245850
"SUR",2008,7510.65375125858038705,5549220.912588729754361
"SVK",2008,13466.11381484650564749,6305035.594114512049814
"SVN",2008,1856.87272013865043330,921588.602163430847145
"SWE",2008,293724.063586128696262065,66205764.9562005298804882
"SWZ",2008,4582.25895186200903460,1731200.328428433260950
"SXM",2008,1.61125397890299492,509.457175943846025
"SYR",2008,834.15774239651815424,178274.683817058857462
"TCA",2008,61.23841442164603582,12660.662545969921196
"TCD",2008,3402.11148471743698902,925304.205775116931796
"TGO",2008,1177.75081835511063918,413354.057390253361120
"THA",2008,80143.31797918730937118,42524628.100426105990453
"TJK",2008,33.11413628319011115,9186.5019152318803612
"TKM",2008,74.74021833385418787,18740.037896655602938
"TLS",2008,832.72914402670706038,454987.068037187041854
"TTO",2008,1269.89814536695780809,650815.013538942510212
"TUN",2008,718.281967520299996600,204488.986862296382241
"TUR",2008,28891.373876398983527064,6416935.419757666222011
"TWN",2008,2311.26756428610266270,1157727.674722441526824
"TZA",2008,164250.73289583621393878,52310713.467045273285962
"UGA",2008,36925.97897563596932911,16282816.563629594410001
"UKR",2008,53015.255849789446107654,19133589.513435206376092
"URY",2008,23597.19781859827154003,13238061.042106660506473
"USA",2008,2213723.538747887047034820,889921776.6962886589588609
"UZB",2008,43.52042789555556181,11147.335218252371399
"VCT",2008,41.89964469269746761,22286.392999758971455
"VEN",2008,120575.16155323671830860,48646366.485363466892185
"VGB",2008,7.01528945753363751,2591.877420040151857
"VIR",2008,40.01919435114040266,15535.124659431135726
"VNM",2008,108285.75669399908907562,65219724.3178506385902965
"VUT",2008,194.05888480496691283,111892.052949370040050
"XAD",2008,1.39677364241319454,352.871545737370665
"XCA",2008,16.268166921976996722,818.767099217373711
"XKO",2008,1143.16179400145139354,503027.398709837523877
"XNC",2008,20.18396634096136453,5257.492032711985982
"ZAF",2008,81375.56536928771843411,43570536.234382527264281
"ZMB",2008,66180.22111928848647168,22363252.493335238905675
"ZWE",2008,5435.13086861537355489,1710861.792334037282905
"ABW",2009,0.37579783816460508,55.193326453583250
"AFG",2009,70.40549692405382369,20917.51952687212712
"AGO",2009,165947.65035121432849616,52507073.0016334083834836
"AIA",2009,1.9024675801540800,388.05508492324131
"ALA",2009,675.746188019689073046,170188.262250531533094
"ALB",2009,1337.340292028937020378,545885.474757624772088
"AND",2009,2.8532996052148441,1248.4924628928051
"ARG",2009,309857.999150470279839419,68978699.586355729500344
"ARM",2009,202.73351745204220596,57724.464907221467917
"ATG",2009,61.53009481933487140,21608.64582895610227
"AUS",2009,203711.091918612809728285,59801241.4056804961313248
"AUT",2009,15887.114562212009034486,7719003.474161552080904
"AZE",2009,371.834047451176232676,106607.216200914184095
"BDI",2009,882.77601845160241181,314730.579763813540203
"BEL",2009,5176.362958543154803345,2664320.822852710962619
"BEN",2009,4929.15882850804078992,1604968.190387996502251
"BES",2009,0.95614435155815976,19.4430815665457
"BFA",2009,4.5317144290489370,4653.43023944805544
"BGD",2009,5624.91051032373639040,2636563.842795737028609
"BGR",2009,6099.640914397604945776,2295366.995877536039515
"BHS",2009,823.97196244436334770,217390.847446881276079
"BIH",2009,1296.334774996200015542,553709.332984056092156
"BLR",2009,35542.675146822578532986,11967592.1848767259929226
"BLZ",2009,10264.12715824880309958,4550531.451205124607135
