"COD_DPTO","DPTO","MPIO","COD_MUNI","CULTIVO","PERIODO","AREA_SEMBRADA_HA","AREA_COSECHADA_HA","PRODUCCION","RDTOS"
66,"RISARALDA","LA VIRGINIA",66400,"CACAO",2007,13,10,5,0.5
66,"RISARALDA","PEREIRA",66001,"CACAO",2007,12,10,6,0.6
66,"RISARALDA","LA CELIA",66383,"CACAO",2007,7,7,4,0.6
68,"SANTANDER","SAN VICENTE DE CHUCURI",68689,"CACAO",2007,13353,12000,7200,0.6
68,"SANTANDER","EL CARMEN DE CHUCURI",68235,"CACAO",2007,12272,7500,4500,0.6
68,"SANTANDER","LANDAZURI",68385,"CACAO",2007,6969,5925,2993,0.5
68,"SANTANDER","RIONEGRO",68615,"CACAO",2007,4576,4020,2231,0.6
68,"SANTANDER","CIMITARRA",68190,"CACAO",2007,2050,1410,807,0.6
68,"SANTANDER","LEBRIJA",68406,"CACAO",2007,1992,1850,1480,0.8
68,"SANTANDER","EL PLAYON",68255,"CACAO",2007,1360,1300,660,0.5
68,"SANTANDER","LA PAZ",68397,"CACAO",2007,1160,700,490,0.7
68,"SANTANDER","BETULIA",68092,"CACAO",2007,571,346,242,0.7
68,"SANTANDER","SANTA HELENA DEL OPON",68720,"CACAO",2007,423,330,198,0.6
68,"SANTANDER","LA BELLEZA",68377,"CACAO",2007,420,400,200,0.5
68,"SANTANDER","BOLIVAR",68101,"CACAO",2007,295,135,45,0.3
68,"SANTANDER","VELEZ",68861,"CACAO",2007,251,141,78,0.6
68,"SANTANDER","EL GUACAMAYO",68245,"CACAO",2007,227,102,61,0.6
68,"SANTANDER","GIRON",68307,"CACAO",2007,203,125,100,0.8
68,"SANTANDER","SUCRE",68773,"CACAO",2007,200,200,100,0.5
68,"SANTANDER","HATO",68344,"CACAO",2007,137,118,62,0.5
68,"SANTANDER","GUAPOTA",68322,"CACAO",2007,130,130,99,0.8
68,"SANTANDER","SIMACOTA",68745,"CACAO",2007,110,75,53,0.7
68,"SANTANDER","FLORIAN",68271,"CACAO",2007,100,50,40,0.8
68,"SANTANDER","BARRANCABERMEJA",68081,"CACAO",2007,70,58,35,0.6
68,"SANTANDER","BUCARAMANGA",68001,"CACAO",2007,59,30,18,0.6
68,"SANTANDER","SOCORRO",68755,"CACAO",2007,50,10,5,0.5
68,"SANTANDER","GALAN",68296,"CACAO",2007,46,42,25,0.6
68,"SANTANDER","EL PEÑON",68250,"CACAO",2007,42,28,20,0.7
68,"SANTANDER","CONTRATACION",68211,"CACAO",2007,41,40,18,0.5
68,"SANTANDER","SABANA DE TORRES",68655,"CACAO",2007,38,0,0,NA
68,"SANTANDER","FLORIDABLANCA",68276,"CACAO",2007,35,15,12,0.8
68,"SANTANDER","PALMAS DEL SOCORRO",68524,"CACAO",2007,30,20,12,0.6
68,"SANTANDER","CHIMA",68176,"CACAO",2007,15,12,7,0.6
68,"SANTANDER","MOLAGAVITA",68468,"CACAO",2007,8,8,3,0.4
70,"SUCRE","GUARANDA",70265,"CACAO",2007,20,0,0,NA
73,"TOLIMA","CHAPARRAL",73168,"CACAO",2007,2498,2398,1500,0.6
73,"TOLIMA","ATACO",73067,"CACAO",2007,1505,1305,721,0.6
73,"TOLIMA","RIOBLANCO",73616,"CACAO",2007,900,750,450,0.6
73,"TOLIMA","MARIQUITA",73443,"CACAO",2007,460,205,110,0.5
73,"TOLIMA","CUNDAY",73226,"CACAO",2007,393,382,230,0.6
73,"TOLIMA","MELGAR",73449,"CACAO",2007,350,230,160,0.7
73,"TOLIMA","PURIFICACION",73585,"CACAO",2007,345,322,200,0.6
73,"TOLIMA","FALAN",73270,"CACAO",2007,265,245,125,0.5
73,"TOLIMA","LERIDA",73408,"CACAO",2007,245,230,184,0.8
73,"TOLIMA","ORTEGA",73504,"CACAO",2007,230,170,65,0.4
73,"TOLIMA","PRADO",73563,"CACAO",2007,200,100,70,0.7
73,"TOLIMA","ROVIRA",73624,"CACAO",2007,160,160,110,0.7
73,"TOLIMA","VILLARRICA",73873,"CACAO",2007,153,125,64,0.5
73,"TOLIMA","PLANADAS",73555,"CACAO",2007,130,118,73,0.6
73,"TOLIMA","FRESNO",73283,"CACAO",2007,120,118,60,0.5
73,"TOLIMA","ARMERO (GUAYABAL)",73055,"CACAO",2007,110,40,16,0.4
73,"TOLIMA","LIBANO",73411,"CACAO",2007,105,50,27,0.5
73,"TOLIMA","PALOCABILDO",73520,"CACAO",2007,101,93,50,0.5
73,"TOLIMA","SAN ANTONIO",73675,"CACAO",2007,100,100,80,0.8
73,"TOLIMA","NATAGAIMA",73483,"CACAO",2007,96,30,12,0.4
73,"TOLIMA","SUAREZ",73770,"CACAO",2007,96,35,12,0.3
73,"TOLIMA","CARMEN DE APICALA",73148,"CACAO",2007,95,93,45,0.5
73,"TOLIMA","ALPUJARRA",73024,"CACAO",2007,85,45,32,0.7
73,"TOLIMA","ICONONZO",73352,"CACAO",2007,80,60,30,0.5
73,"TOLIMA","ALVARADO",73026,"CACAO",2007,70,50,13,0.3
73,"TOLIMA","DOLORES",73236,"CACAO",2007,66,66,22,0.3
73,"TOLIMA","IBAGUE",73001,"CACAO",2007,55,48,20,0.4
73,"TOLIMA","VENADILLO",73861,"CACAO",2007,52,10,7,0.7
73,"TOLIMA","CASABIANCA",73152,"CACAO",2007,35,25,10,0.4
73,"TOLIMA","ANZOATEGUI",73043,"CACAO",2007,30,7,3,0.4
73,"TOLIMA","SAN LUIS",73678,"CACAO",2007,17,0,0,NA
73,"TOLIMA","COYAIMA",73217,"CACAO",2007,10,10,5,0.5
73,"TOLIMA","VALLE DE SAN JUAN",73854,"CACAO",2007,5,0,0,NA
76,"VALLE DEL CAUCA","JAMUNDI",76364,"CACAO",2007,260,113,68,0.6
76,"VALLE DEL CAUCA","BOLIVAR",76100,"CACAO",2007,92,70,21,0.3
76,"VALLE DEL CAUCA","DAGUA",76233,"CACAO",2007,74,50,10,0.2
76,"VALLE DEL CAUCA","TULUA",76834,"CACAO",2007,66,65,42,0.7
76,"VALLE DEL CAUCA","RIOFRIO",76616,"CACAO",2007,61,25,21,0.8
76,"VALLE DEL CAUCA","BUENAVENTURA",76109,"CACAO",2007,45,0,0,NA
76,"VALLE DEL CAUCA","EL AGUILA",76243,"CACAO",2007,45,45,23,0.5
76,"VALLE DEL CAUCA","LA VICTORIA",76403,"CACAO",2007,40,2,1,0.5
76,"VALLE DEL CAUCA","EL DOVIO",76250,"CACAO",2007,40,5,3,0.6
76,"VALLE DEL CAUCA","BUGALAGRANDE",76113,"CACAO",2007,33,25,16,0.6
76,"VALLE DEL CAUCA","OBANDO",76497,"CACAO",2007,30,6,3,0.5
76,"VALLE DEL CAUCA","ANSERMANUEVO",76041,"CACAO",2007,29,1,1,1
76,"VALLE DEL CAUCA","ROLDANILLO",76622,"CACAO",2007,25,15,6,0.4
76,"VALLE DEL CAUCA","ANDALUCIA",76036,"CACAO",2007,22,8,4,0.5
76,"VALLE DEL CAUCA","CAICEDONIA",76122,"CACAO",2007,21,0,0,NA
76,"VALLE DEL CAUCA","TORO",76823,"CACAO",2007,21,0,0,NA
76,"VALLE DEL CAUCA","FLORIDA",76275,"CACAO",2007,20,20,8,0.4
76,"VALLE DEL CAUCA","LA UNION",76400,"CACAO",2007,16,0,0,NA
76,"VALLE DEL CAUCA","CALIMA EL DARIEN",76126,"CACAO",2007,12,0,0,NA
76,"VALLE DEL CAUCA","ZARZAL",76895,"CACAO",2007,12,0,0,NA
76,"VALLE DEL CAUCA","CALI",76001,"CACAO",2007,10,0,0,NA
76,"VALLE DEL CAUCA","CANDELARIA",76130,"CACAO",2007,10,0,0,NA
76,"VALLE DEL CAUCA","PALMIRA",76520,"CACAO",2007,10,0,0,NA
76,"VALLE DEL CAUCA","ARGELIA",76054,"CACAO",2007,10,3,2,0.7
76,"VALLE DEL CAUCA","GUACARI",76318,"CACAO",2007,9,1,0,0.3
76,"VALLE DEL CAUCA","TRUJILLO",76828,"CACAO",2007,5,5,3,0.6
76,"VALLE DEL CAUCA","CARTAGO",76147,"CACAO",2007,4,0,0,NA
99,"VICHADA","CUMARIBO",99773,"CACAO",2007,110,0,0,NA
91,"AMAZONAS","LETICIA",91001,"CACAO",2008,5,2,4,2
91,"AMAZONAS","PUERTO NARIÑO",91540,"CACAO",2008,3,2,4,1.9
5,"ANTIOQUIA","APARTADO",5045,"CACAO",2008,1735,295,124,0.4
5,"ANTIOQUIA","TURBO",5837,"CACAO",2008,1150,850,340,0.4
5,"ANTIOQUIA","MACEO",5425,"CACAO",2008,1050,900,315,0.4
5,"ANTIOQUIA","NECOCLI",5490,"CACAO",2008,930,232,116,0.5
5,"ANTIOQUIA","VEGACHI",5858,"CACAO",2008,770,635,318,0.5
5,"ANTIOQUIA","YALI",5885,"CACAO",2008,585,385,193,0.5
5,"ANTIOQUIA","SAN JUAN DE URABA",5659,"CACAO",2008,445,0,0,NA
5,"ANTIOQUIA","SAN PEDRO DE URABA",5665,"CACAO",2008,444,143,43,0.3
5,"ANTIOQUIA","REMEDIOS",5604,"CACAO",2008,410,160,64,0.4
5,"ANTIOQUIA","CACERES",5120,"CACAO",2008,380,50,10,0.2
5,"ANTIOQUIA","ANORI",5040,"CACAO",2008,340,15,8,0.5
5,"ANTIOQUIA","PUERTO NARE",5585,"CACAO",2008,340,31,11,0.4
5,"ANTIOQUIA","NARIÑO",5483,"CACAO",2008,320,294,88,0.3
5,"ANTIOQUIA","DABEIBA",5234,"CACAO",2008,315,273,137,0.5
5,"ANTIOQUIA","YONDO",5893,"CACAO",2008,273,223,67,0.3
5,"ANTIOQUIA","AMALFI",5031,"CACAO",2008,260,169,85,0.5
5,"ANTIOQUIA","ARBOLETES",5051,"CACAO",2008,257,0,0,NA
5,"ANTIOQUIA","TAMESIS",5789,"CACAO",2008,209,148,46,0.3
5,"ANTIOQUIA","CHIGORODO",5172,"CACAO",2008,197,98,59,0.6
5,"ANTIOQUIA","CARACOLI",5142,"CACAO",2008,187,185,65,0.4
5,"ANTIOQUIA","PUERTO BERRIO",5579,"CACAO",2008,178,56,17,0.3
5,"ANTIOQUIA","TARAZA",5790,"CACAO",2008,163,68,34,0.5
5,"ANTIOQUIA","VALDIVIA",5854,"CACAO",2008,160,30,15,0.5
5,"ANTIOQUIA","CAREPA",5147,"CACAO",2008,158,128,64,0.5
5,"ANTIOQUIA","ARGELIA",5055,"CACAO",2008,155,115,65,0.6
5,"ANTIOQUIA","EL BAGRE",5250,"CACAO",2008,147,30,12,0.4
5,"ANTIOQUIA","EBEJICO",5240,"CACAO",2008,124,94,28,0.3
5,"ANTIOQUIA","URAMITA",5842,"CACAO",2008,123,70,28,0.4
5,"ANTIOQUIA","SAN ANDRES",5647,"CACAO",2008,114,114,33,0.3
5,"ANTIOQUIA","PUERTO TRIUNFO",5591,"CACAO",2008,81,0,0,NA
5,"ANTIOQUIA","SAN CARLOS",5649,"CACAO",2008,80,35,11,0.3
5,"ANTIOQUIA","ITUANGO",5361,"CACAO",2008,76,66,23,0.4
5,"ANTIOQUIA","SAN ROQUE",5670,"CACAO",2008,74,19,5,0.2
5,"ANTIOQUIA","SONSON",5756,"CACAO",2008,72,30,24,0.8
5,"ANTIOQUIA","SANTA BARBARA",5679,"CACAO",2008,70,15,8,0.5
5,"ANTIOQUIA","CAÑASGORDAS",5138,"CACAO",2008,70,61,24,0.4
5,"ANTIOQUIA","SAN LUIS",5660,"CACAO",2008,66,0,0,NA
5,"ANTIOQUIA","SEGOVIA",5736,"CACAO",2008,52,41,20,0.5
5,"ANTIOQUIA","SANTO DOMINGO",5690,"CACAO",2008,45,4,2,0.6
5,"ANTIOQUIA","BRICEÑO",5107,"CACAO",2008,44,19,7,0.4
5,"ANTIOQUIA","VALPARAISO",5856,"CACAO",2008,43,35,18,0.5
5,"ANTIOQUIA","ZARAGOZA",5895,"CACAO",2008,40,0,0,NA
5,"ANTIOQUIA","ABEJORRAL",5002,"CACAO",2008,35,0,0,NA
5,"ANTIOQUIA","ARMENIA",5059,"CACAO",2008,35,35,13,0.4
5,"ANTIOQUIA","CAMPAMENTO",5134,"CACAO",2008,33,0,0,NA
5,"ANTIOQUIA","FRONTINO",5284,"CACAO",2008,25,25,13,0.5
5,"ANTIOQUIA","TOLEDO",5819,"CACAO",2008,22,22,10,0.5
5,"ANTIOQUIA","BURITICA",5113,"CACAO",2008,20,0,0,NA
5,"ANTIOQUIA","SABANALARGA",5628,"CACAO",2008,17,0,0,NA
5,"ANTIOQUIA","CISNEROS",5190,"CACAO",2008,17,14,9,0.6
5,"ANTIOQUIA","TARSO",5792,"CACAO",2008,15,0,0,NA
5,"ANTIOQUIA","MONTEBELLO",5467,"CACAO",2008,12,7,2,0.3
5,"ANTIOQUIA","GOMEZ PLATA",5310,"CACAO",2008,8,4,1,0.3
5,"ANTIOQUIA","SAN FRANCISCO",5652,"CACAO",2008,8,8,2,0.3
5,"ANTIOQUIA","SAN JERONIMO",5656,"CACAO",2008,4,4,2,0.4
5,"ANTIOQUIA","SANTA ROSA DE OSOS",5686,"CACAO",2008,2,0,0,NA
81,"ARAUCA","ARAUQUITA",81065,"CACAO",2008,5806,4150,3160,0.8
81,"ARAUCA","SARAVENA",81736,"CACAO",2008,3197,2590,1870,0.7
81,"ARAUCA","TAME",81794,"CACAO",2008,2543,2190,1441,0.7
81,"ARAUCA","FORTUL",81300,"CACAO",2008,994,646,480,0.7
81,"ARAUCA","ARAUCA",81001,"CACAO",2008,537,460,318,0.7
13,"BOLIVAR","SANTA ROSA DEL SUR",13688,"CACAO",2008,1625,795,140,0.2
13,"BOLIVAR","SAN PABLO",13670,"CACAO",2008,870,270,54,0.2
13,"BOLIVAR","SIMITI",13744,"CACAO",2008,584,400,80,0.2
13,"BOLIVAR","CANTAGALLO",13160,"CACAO",2008,546,320,96,0.3
13,"BOLIVAR","PINILLOS",13549,"CACAO",2008,235,100,30,0.3
13,"BOLIVAR","MARIA LA BAJA",13442,"CACAO",2008,210,0,0,NA
13,"BOLIVAR","EL CARMEN DE BOLIVAR",13244,"CACAO",2008,200,0,0,NA
13,"BOLIVAR","SAN JACINTO",13654,"CACAO",2008,150,0,0,NA
13,"BOLIVAR","ARENAL",13042,"CACAO",2008,122,82,33,0.4
13,"BOLIVAR","ACHI",13006,"CACAO",2008,100,30,12,0.4
13,"BOLIVAR","MORALES",13473,"CACAO",2008,82,56,23,0.4
13,"BOLIVAR","MONTECRISTO",13458,"CACAO",2008,77,20,8,0.4
13,"BOLIVAR","SAN MARTIN DE LOBA",13667,"CACAO",2008,50,50,15,0.3
13,"BOLIVAR","TIQUISIO",13810,"CACAO",2008,50,50,40,0.8
13,"BOLIVAR","ALTOS DEL ROSARIO",13030,"CACAO",2008,32,0,0,NA
13,"BOLIVAR","NOROSI",13490,"CACAO",2008,16,0,0,NA
13,"BOLIVAR","SAN JACINTO DEL CAUCA",13655,"CACAO",2008,15,0,0,NA
13,"BOLIVAR","RIO VIEJO",13600,"CACAO",2008,10,10,5,0.5
13,"BOLIVAR","REGIDOR",13580,"CACAO",2008,5,0,0,NA
15,"BOYACA","OTANCHE",15507,"CACAO",2008,900,480,240,0.5
15,"BOYACA","PAUNA",15531,"CACAO",2008,420,400,160,0.4
15,"BOYACA","SAN PABLO DE BORBUR",15681,"CACAO",2008,350,130,91,0.7
15,"BOYACA","MUZO",15480,"CACAO",2008,324,200,140,0.7
15,"BOYACA","MARIPI",15442,"CACAO",2008,320,290,232,0.8
15,"BOYACA","QUIPAMA",15580,"CACAO",2008,287,50,50,1
15,"BOYACA","PUERTO BOYACA",15572,"CACAO",2008,205,95,76,0.8
15,"BOYACA","COPER",15212,"CACAO",2008,54,43,34,0.8
15,"BOYACA","BUENAVISTA",15109,"CACAO",2008,53,45,27,0.6
15,"BOYACA","TUNUNGUA",15832,"CACAO",2008,40,4,2,0.5
15,"BOYACA","PAEZ",15514,"CACAO",2008,31,30,21,0.7
15,"BOYACA","CUBARA",15223,"CACAO",2008,20,5,3,0.6
15,"BOYACA","SANTA MARIA",15690,"CACAO",2008,20,15,6,0.4
15,"BOYACA","LA VICTORIA",15401,"CACAO",2008,17,8,4,0.5
15,"BOYACA","CAMPOHERMOSO",15135,"CACAO",2008,14,7,3,0.4
15,"BOYACA","PAYA",15533,"CACAO",2008,12,10,5,0.5
15,"BOYACA","MIRAFLORES",15455,"CACAO",2008,4,2,1,0.6
17,"CALDAS","SAMANA",17662,"CACAO",2008,785,163,100,0.6
17,"CALDAS","MARQUETALIA",17444,"CACAO",2008,380,205,96,0.5
17,"CALDAS","VICTORIA",17867,"CACAO",2008,273,73,58,0.8
17,"CALDAS","BELALCAZAR",17088,"CACAO",2008,270,150,105,0.7
17,"CALDAS","ANSERMA",17042,"CACAO",2008,270,180,125,0.7
17,"CALDAS","NORCASIA",17495,"CACAO",2008,100,80,42,0.5
17,"CALDAS","PENSILVANIA",17541,"CACAO",2008,99,98,62,0.6
17,"CALDAS","SAN JOSE",17665,"CACAO",2008,63,55,45,0.8
17,"CALDAS","RIOSUCIO",17614,"CACAO",2008,53,41,21,0.5
17,"CALDAS","NEIRA",17486,"CACAO",2008,40,15,11,0.7
17,"CALDAS","PALESTINA",17524,"CACAO",2008,34,31,17,0.5
17,"CALDAS","MANZANARES",17433,"CACAO",2008,23,2,1,0.7
17,"CALDAS","VITERBO",17877,"CACAO",2008,19,9,6,0.7
17,"CALDAS","MANIZALES",17001,"CACAO",2008,18,18,8,0.4
17,"CALDAS","LA MERCED",17388,"CACAO",2008,10,7,6,0.8
17,"CALDAS","SUPIA",17777,"CACAO",2008,8,4,3,0.6
18,"CAQUETA","CARTAGENA DEL CHAIRA",18150,"CACAO",2008,345,33,16,0.5
18,"CAQUETA","EL DONCELLO",18247,"CACAO",2008,185,164,66,0.4
18,"CAQUETA","PUERTO RICO",18592,"CACAO",2008,95,50,23,0.5
18,"CAQUETA","BELEN DE LOS ANDAQUIES",18094,"CACAO",2008,87,11,5,0.5
18,"CAQUETA","MILAN",18460,"CACAO",2008,60,60,27,0.5
18,"CAQUETA","SOLITA",18785,"CACAO",2008,40,0,0,NA
18,"CAQUETA","EL PAUJIL",18256,"CACAO",2008,36,8,4,0.5
18,"CAQUETA","SOLANO",18756,"CACAO",2008,31,26,13,0.5
18,"CAQUETA","SAN VICENTE DEL CAGUAN",18753,"CACAO",2008,30,10,5,0.5
18,"CAQUETA","MORELIA",18479,"CACAO",2008,30,16,6,0.4
18,"CAQUETA","FLORENCIA",18001,"CACAO",2008,29,19,9,0.5
18,"CAQUETA","MONTAÑITA",18410,"CACAO",2008,20,12,6,0.5
18,"CAQUETA","VALPARAISO",18860,"CACAO",2008,10,10,5,0.5
18,"CAQUETA","ALBANIA",18029,"CACAO",2008,8,2,1,0.5
18,"CAQUETA","SAN JOSE DEL FRAGUA",18610,"CACAO",2008,8,5,3,0.5
85,"CASANARE","TAURAMENA",85410,"CACAO",2008,140,0,0,NA
85,"CASANARE","HATO COROZAL",85125,"CACAO",2008,70,0,0,NA
85,"CASANARE","NUNCHIA",85225,"CACAO",2008,70,0,0,NA
85,"CASANARE","YOPAL",85001,"CACAO",2008,60,2,1,0.4
85,"CASANARE","AGUAZUL",85010,"CACAO",2008,50,18,14,0.8
85,"CASANARE","PORE",85263,"CACAO",2008,27,0,0,NA
85,"CASANARE","PAZ DE ARIPORO",85250,"CACAO",2008,17,0,0,NA
85,"CASANARE","TAMARA",85400,"CACAO",2008,13,8,3,0.4
85,"CASANARE","MONTERREY",85162,"CACAO",2008,10,0,0,NA
85,"CASANARE","SACAMA",85315,"CACAO",2008,7,0,0,NA
85,"CASANARE","SABANALARGA",85300,"CACAO",2008,4,2,1,0.5
85,"CASANARE","TRINIDAD",85430,"CACAO",2008,3,2,1,0.5
85,"CASANARE","OROCUE",85230,"CACAO",2008,3,2,2,0.9
85,"CASANARE","VILLANUEVA",85440,"CACAO",2008,2,1,1,0.8
85,"CASANARE","MANI",85139,"CACAO",2008,2,2,2,0.8
85,"CASANARE","SAN LUIS DE PALENQUE",85325,"CACAO",2008,1,0,0,NA
19,"CAUCA","EL TAMBO",19256,"CACAO",2008,318,52,29,0.6
19,"CAUCA","MERCADERES",19450,"CACAO",2008,120,73,33,0.5
19,"CAUCA","PATIA",19532,"CACAO",2008,96,35,16,0.5
19,"CAUCA","PUERTO TEJADA",19573,"CACAO",2008,90,77,61,0.8
19,"CAUCA","ARGELIA",19050,"CACAO",2008,89,3,2,0.7
19,"CAUCA","MIRANDA",19455,"CACAO",2008,65,13,8,0.6
19,"CAUCA","BALBOA",19075,"CACAO",2008,60,12,6,0.5
19,"CAUCA","CALOTO",19142,"CACAO",2008,40,30,16,0.5
19,"CAUCA","VILLA RICA",19845,"CACAO",2008,30,5,4,0.7
19,"CAUCA","GUACHENE",19300,"CACAO",2008,20,10,5,0.5
19,"CAUCA","SANTA ROSA",19701,"CACAO",2008,18,13,7,0.5
19,"CAUCA","PADILLA",19513,"CACAO",2008,15,8,4,0.5
19,"CAUCA","SUCRE",19785,"CACAO",2008,8,6,4,0.7
20,"CESAR","VALLEDUPAR",20001,"CACAO",2008,1494,1200,840,0.7
20,"CESAR","SAN ALBERTO",20710,"CACAO",2008,1150,750,375,0.5
20,"CESAR","AGUSTIN CODAZZI",20013,"CACAO",2008,701,653,400,0.6
20,"CESAR","SAN MARTIN",20770,"CACAO",2008,675,675,338,0.5
20,"CESAR","LA JAGUA DE IBIRICO",20400,"CACAO",2008,620,220,110,0.5
20,"CESAR","PUEBLO BELLO",20570,"CACAO",2008,519,507,406,0.8
20,"CESAR","LA PAZ",20621,"CACAO",2008,489,414,187,0.5
20,"CESAR","CURUMANI",20228,"CACAO",2008,437,437,262,0.6
20,"CESAR","LA GLORIA",20383,"CACAO",2008,290,115,69,0.6
20,"CESAR","MANAURE",20443,"CACAO",2008,220,220,130,0.6
20,"CESAR","EL COPEY",20238,"CACAO",2008,194,179,90,0.5
20,"CESAR","AGUACHICA",20011,"CACAO",2008,115,115,69,0.6
20,"CESAR","BECERRIL",20045,"CACAO",2008,100,100,55,0.6
20,"CESAR","CHIRIGUANA",20178,"CACAO",2008,87,87,52,0.6
20,"CESAR","PAILITAS",20517,"CACAO",2008,46,30,15,0.5
20,"CESAR","TAMALAMEQUE",20787,"CACAO",2008,20,20,10,0.5
20,"CESAR","SAN DIEGO",20750,"CACAO",2008,18,18,9,0.5
20,"CESAR","RIO DE ORO",20614,"CACAO",2008,8,5,3,0.6
27,"CHOCO","UNGUIA",27800,"CACAO",2008,1038,0,0,NA
27,"CHOCO","SAN JOSE DEL PALMAR",27660,"CACAO",2008,364,354,142,0.4
27,"CHOCO","BOJAYA",27099,"CACAO",2008,250,200,60,0.3
27,"CHOCO","ACANDI",27006,"CACAO",2008,240,0,0,NA
27,"CHOCO","QUIBDO",27001,"CACAO",2008,180,180,45,0.3
27,"CHOCO","RIOSUCIO",27615,"CACAO",2008,117,0,0,NA
27,"CHOCO","MEDIO BAUDO",27430,"CACAO",2008,100,3,1,0.2
27,"CHOCO","TADO",27787,"CACAO",2008,69,52,16,0.3
27,"CHOCO","CONDOTO",27205,"CACAO",2008,69,66,20,0.3
27,"CHOCO","ALTO BAUDO",27025,"CACAO",2008,65,60,7,0.1
27,"CHOCO","RIO QUITO",27600,"CACAO",2008,42,10,3,0.3
27,"CHOCO","NUQUI",27495,"CACAO",2008,38,35,11,0.3
27,"CHOCO","MEDIO SAN JUAN",27450,"CACAO",2008,11,0,0,NA
27,"CHOCO","RIO IRO",27580,"CACAO",2008,7,0,0,NA
27,"CHOCO","SIPI",27745,"CACAO",2008,6,0,0,NA
23,"CORDOBA","TIERRALTA",23807,"CACAO",2008,601,72,36,0.5
23,"CORDOBA","VALENCIA",23855,"CACAO",2008,273,130,85,0.7
23,"CORDOBA","LOS CORDOBAS",23419,"CACAO",2008,243,243,145,0.6
23,"CORDOBA","MONTELIBANO",23466,"CACAO",2008,160,10,5,0.5
23,"CORDOBA","CANALETE",23090,"CACAO",2008,50,20,10,0.5
23,"CORDOBA","PUERTO ESCONDIDO",23574,"CACAO",2008,23,12,7,0.6
23,"CORDOBA","CIENAGA DE ORO",23189,"CACAO",2008,15,15,8,0.5
23,"CORDOBA","MONTERIA",23001,"CACAO",2008,10,10,8,0.8
23,"CORDOBA","PUERTO LIBERTADOR",23580,"CACAO",2008,8,0,0,NA
23,"CORDOBA","PUEBLO NUEVO",23570,"CACAO",2008,1,0,0,NA
25,"CUNDINAMARCA","YACOPI",25885,"CACAO",2008,1500,1300,650,0.5
25,"CUNDINAMARCA","CAPARRAPI",25148,"CACAO",2008,495,475,285,0.6
25,"CUNDINAMARCA","NILO",25488,"CACAO",2008,300,200,240,1.2
25,"CUNDINAMARCA","JERUSALEN",25368,"CACAO",2008,222,60,15,0.3
25,"CUNDINAMARCA","EL PEÑON",25258,"CACAO",2008,200,100,30,0.3
25,"CUNDINAMARCA","LA PALMA",25394,"CACAO",2008,174,160,96,0.6
25,"CUNDINAMARCA","VIOTA",25878,"CACAO",2008,130,30,27,0.9
25,"CUNDINAMARCA","PAIME",25518,"CACAO",2008,89,57,56,1
25,"CUNDINAMARCA","GUADUAS",25320,"CACAO",2008,80,80,50,0.6
25,"CUNDINAMARCA","LA VEGA",25402,"CACAO",2008,72,50,20,0.4
25,"CUNDINAMARCA","MEDINA",25438,"CACAO",2008,65,10,10,1
25,"CUNDINAMARCA","TOPAIPI",25823,"CACAO",2008,55,10,6,0.6
25,"CUNDINAMARCA","PULI",25580,"CACAO",2008,47,37,37,1
25,"CUNDINAMARCA","ANAPOIMA",25035,"CACAO",2008,41,0,0,NA
25,"CUNDINAMARCA","SAN JUAN DE RIOSECO",25662,"CACAO",2008,24,21,9,0.4
25,"CUNDINAMARCA","CHAGUANI",25168,"CACAO",2008,15,10,6,0.6
25,"CUNDINAMARCA","SASAIMA",25718,"CACAO",2008,13,12,5,0.4
25,"CUNDINAMARCA","NOCAIMA",25491,"CACAO",2008,11,10,10,1
25,"CUNDINAMARCA","TOCAIMA",25815,"CACAO",2008,10,0,0,NA
25,"CUNDINAMARCA","NIMAIMA",25489,"CACAO",2008,10,10,5,0.5
25,"CUNDINAMARCA","TIBACUY",25805,"CACAO",2008,8,0,0,NA
25,"CUNDINAMARCA","EL COLEGIO",25245,"CACAO",2008,8,8,2,0.3
25,"CUNDINAMARCA","VILLETA",25875,"CACAO",2008,6,6,2,0.3
25,"CUNDINAMARCA","QUEBRADANEGRA",25592,"CACAO",2008,5,0,0,NA
25,"CUNDINAMARCA","PARATEBUENO",25530,"CACAO",2008,1,0,0,NA
94,"GUAINIA","INIRIDA",94001,"CACAO",2008,431,58,15,0.2
95,"GUAVIARE","SAN JOSE DEL GUAVIARE",95001,"CACAO",2008,428,20,6,0.3
95,"GUAVIARE","EL RETORNO",95025,"CACAO",2008,120,0,0,NA
95,"GUAVIARE","CALAMAR",95015,"CACAO",2008,84,0,0,NA
95,"GUAVIARE","MIRAFLORES",95200,"CACAO",2008,17,0,0,NA
41,"HUILA","RIVERA",41615,"CACAO",2008,1151,1024,563,0.6
41,"HUILA","GIGANTE",41306,"CACAO",2008,897,838,402,0.5
41,"HUILA","TELLO",41799,"CACAO",2008,876,717,359,0.5
41,"HUILA","TESALIA",41797,"CACAO",2008,652,516,263,0.5
41,"HUILA","TARQUI",41791,"CACAO",2008,614,514,231,0.5
41,"HUILA","PALERMO",41524,"CACAO",2008,587,497,249,0.5
41,"HUILA","CAMPOALEGRE",41132,"CACAO",2008,549,341,177,0.5
41,"HUILA","GARZON",41298,"CACAO",2008,513,465,195,0.4
41,"HUILA","AGRADO",41013,"CACAO",2008,490,458,220,0.5
41,"HUILA","NEIVA",41001,"CACAO",2008,402,294,162,0.6
